,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed,url,data_source_name
32,CERTIFIED,2022,FORD,MAVERICK,XL,29975,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"6727 Loisdale Rd Springfield, VA 22150",2023-05-25,http://cars.com///vehicledetail/a0b24005-104f-4782-be20-facad8794872/,cars.com
33,USED,2023,FORD,MAVERICK,XLT,37725,Atlas Blue Metallic,Navy Pier,Front-wheel Drive,Gasoline,9,"6727 Loisdale Rd Springfield, VA 22150",2023-05-25,http://cars.com///vehicledetail/979fa39e-aea1-454c-946a-81a3b6bb79f5/,cars.com
34,USED,2022,FORD,MAVERICK,FOR,,E7,–,All-wheel Drive,Gasoline,13536,"5701 Crain Hwy Upper Marlboro, MD 20772",2023-05-25,http://cars.com///vehicledetail/25a9c9a1-a66f-4088-9393-4d03360f7f7f/,cars.com
35,USED,2023,FORD,MAVERICK,XLT,40977,Blue,Navy Pier,Front-wheel Drive,Gasoline,145,"6510 Little River Tpke Alexandria, VA 22312",2023-05-25,http://cars.com///vehicledetail/a7aa904a-f823-44c8-8294-fa8bf18d8fde/,cars.com
36,USED,2023,FORD,MAVERICK,LARIAT,49777,White,Black Onyx,All-wheel Drive,Gasoline,135,"6510 Little River Tpke Alexandria, VA 22312",2023-05-25,http://cars.com///vehicledetail/29052f13-f690-4071-b0b2-9cd2d8d5058a/,cars.com
37,USED,2023,FORD,MAVERICK,XLT,42997,AREA51,Black Onyx,Front-wheel Drive,Hybrid,4997,"6510 Little River Tpke Alexandria, VA 22312",2023-05-25,http://cars.com///vehicledetail/6adfa833-646b-4979-8949-b898a5b5af8a/,cars.com
38,USED,2023,FORD,MAVERICK,FOR,,Blue,–,Front-wheel Drive,Hybrid,44,"6510 Little River Tpke Alexandria, VA 22312",2023-05-25,http://cars.com///vehicledetail/8e09cf86-29b8-41af-a1bc-73b4a8322488/,cars.com
39,USED,2022,FORD,MAVERICK,FOR,,–,–,All-wheel Drive,Gasoline,28507,"6510 Little River Tpke Alexandria, VA 22312",2023-05-25,http://cars.com///vehicledetail/a3fc7c17-868d-4aec-b593-953ba6b078d5/,cars.com
40,USED,2023,FORD,MAVERICK,FOR,,Black,–,Front-wheel Drive,Hybrid,634,"3750 Richmond Highway Alexandria, VA 22305",2023-05-25,http://cars.com///vehicledetail/330c2022-44be-42f4-ba95-23033c7b524e/,cars.com
41,USED,2022,FORD,MAVERICK,XLT,36500,Blue,–,All-wheel Drive,Gasoline,2653,"145 Bush Dr Morganton, NC 28655",2023-05-25,http://cars.com///vehicledetail/f546266d-6622-4069-bc46-4431f8d62e9b/,cars.com
42,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39988,Blue,Desert,All-wheel Drive,Gasoline,9880,"409 East 2nd Street West Jefferson, NC 28694",2023-05-25,http://cars.com///vehicledetail/c76d0646-1a09-4823-8e20-4c72adcebf84/,cars.com
43,USED,2022,FORD,MAVERICK,XL,31998,White,Black,All-wheel Drive,Gasoline,4396,"45210 Towlern Pl Sterling, VA 20165",2023-05-25,http://cars.com///vehicledetail/f990859b-2a02-4d15-b73d-997b1cc310cf/,cars.com
44,USED,2022,FORD,MAVERICK,LARIAT,35488,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,39800,"21736 Auto World Circle Sterling, VA 20166",2023-05-25,http://cars.com///vehicledetail/414b4c97-290d-44bb-a958-e6afab7d7c0a/,cars.com
45,USED,2022,FORD,MAVERICK,XL,34998,Blue,Black,Front-wheel Drive,Hybrid,8105,"8800 Freestate Dr. Laurel, MD 20723",2023-05-25,http://cars.com///vehicledetail/30432c93-05a1-4bd9-8618-ba196cbced5e/,cars.com
46,USED,2022,FORD,MAVERICK,LARIAT,37500,Orange,Desert,All-wheel Drive,Gasoline,14924,"6970 Security Blvd Windsor Mill, MD 21244",2023-05-25,http://cars.com///vehicledetail/f8828cc0-a453-4b04-8537-b9e34d2f3e9a/,cars.com
47,USED,2023,FORD,MAVERICK,XLT,40000,Area 51,Black Onyx,Front-wheel Drive,Hybrid,203,"6970 Security Blvd Windsor Mill, MD 21244",2023-05-25,http://cars.com///vehicledetail/936183bd-44ec-4381-ba1b-fda4d36aaae9/,cars.com
48,USED,2022,FORD,MAVERICK,LARIAT,37299,Chili Pepper Red,Desert,Front-wheel Drive,Gasoline,15316,"525 Stone Harbor Blvd Cape May Court House, NJ 08210",2023-05-25,http://cars.com///vehicledetail/0a62c20d-d0b0-443a-9cba-fd8136e58558/,cars.com
49,USED,2023,FORD,MAVERICK,XL,33995,Area 51,Black Onyx,Front-wheel Drive,Hybrid,61,"1551 W Old Liberty Rd Sykesville, MD 21784",2023-05-25,http://cars.com///vehicledetail/5aa11151-fc5c-470c-b4ae-4c195fd8a482/,cars.com
50,USED,2023,FORD,MAVERICK,LARIAT,45900,Area 51,Desert,Front-wheel Drive,Hybrid,530,"1400 Shepherdstown Rd Martinsburg, WV 25404",2023-05-25,http://cars.com///vehicledetail/6bf63201-f16e-4c22-845d-b7d4e97ca45f/,cars.com
51,USED,2022,FORD,MAVERICK,XLT,35399,Shadow Black,Navy Pier,AWD,Gasoline,15604,"3700 Bristol Hwy Johnson City, TN 37601",2023-05-25,http://cars.com///vehicledetail/dd6748c7-89ba-4e2d-abfa-2dc88f911f35/,cars.com
52,USED,2022,FORD,MAVERICK,XLT,34206,White,Gray,Front-wheel Drive,Gasoline,7317,"6201 Black Horse Pike Egg Harbor Twp, NJ 08234",2023-05-25,http://cars.com///vehicledetail/a6eff1f8-fbe5-4ac9-9580-9e3034d4fd0f/,cars.com
53,USED,2023,FORD,MAVERICK,LARIAT,38597,Blue,–,Front-wheel Drive,Hybrid,122,"55 Expedition Trl Gettysburg, PA 17325",2023-05-25,http://cars.com///vehicledetail/7375a228-5dc1-4698-8e1d-3035879825d6/,cars.com
54,USED,2022,FORD,MAVERICK,LARIAT,40995,Shadow Black,Desert,All-wheel Drive,Gasoline,5990,"50 Baltimore Pike Springfield, PA 19064",2023-05-25,http://cars.com///vehicledetail/8e63716c-3b8c-4550-80cf-b0d97096252e/,cars.com
55,CERTIFIED,2022,FORD,MAVERICK,XLT,34297,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,23812,"415 W Lincoln Hwy Exton, PA 19341",2023-05-25,http://cars.com///vehicledetail/7d3b03e0-09ab-4599-b534-45ac1b430858/,cars.com
56,USED,2023,FORD,MAVERICK,XLT,36500,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,3225,"700 N US Route 15 Dillsburg, PA 17019",2023-05-25,http://cars.com///vehicledetail/a3061786-aeb5-48e5-8941-96f26df76dfe/,cars.com
57,USED,2022,FORD,MAVERICK,XLT,36000,Area 51,Navy Pier,Front-wheel Drive,Hybrid,7197,"700 N US Route 15 Dillsburg, PA 17019",2023-05-25,http://cars.com///vehicledetail/860c2369-caee-4c07-857f-47cdfc46801e/,cars.com
58,USED,2022,FORD,MAVERICK,XLT,34000,Area 51,Navy Pier,Front-wheel Drive,Hybrid,4757,"2231 White Hall Blvd White Hall, WV 26554",2023-05-25,http://cars.com///vehicledetail/4abe487a-3776-4f89-ab39-6b5c4de56849/,cars.com
59,CERTIFIED,2022,FORD,MAVERICK,XL,32509,Blue,Black Onyx,Front-wheel Drive,Gasoline,3783,"508 W Main St New Holland, PA 17557",2023-05-25,http://cars.com///vehicledetail/2f56183a-3adb-4689-87f5-721a0c5ca39e/,cars.com
60,USED,2022,FORD,MAVERICK,XLT,35499,Carbonized Gray,Gray,All-wheel Drive,Gasoline,20879,"21 Pottstown Pike Chester Springs, PA 19425",2023-05-25,http://cars.com///vehicledetail/9e128304-219c-49cc-b0e6-bc57c6df2bcc/,cars.com
61,USED,2022,FORD,MAVERICK,XLT,37343,Blue,Navy Pier,All-wheel Drive,Gasoline,1001,"730 S Broad Street Lititz, PA 17543",2023-05-25,http://cars.com///vehicledetail/493467c4-351b-46f9-a588-d46d0800ae8d/,cars.com
62,USED,2023,FORD,MAVERICK,XLT,37996,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,328,"730 S Broad Street Lititz, PA 17543",2023-05-25,http://cars.com///vehicledetail/ef327423-4cd0-495d-85d9-afa0f5469ada/,cars.com
63,USED,2023,FORD,MAVERICK,XLT,38962,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,2323,"730 S Broad Street Lititz, PA 17543",2023-05-25,http://cars.com///vehicledetail/6badca9a-73ee-483c-8296-96166c97db31/,cars.com
64,USED,2023,FORD,MAVERICK,XLT,37492,Gray,Navy Pier,Front-wheel Drive,Hybrid,34,"730 S Broad Street Lititz, PA 17543",2023-05-25,http://cars.com///vehicledetail/340e6a1b-9712-4a1d-a5d4-3564171f6c96/,cars.com
65,USED,2022,FORD,MAVERICK,XLT,34637,Gray,Black Onyx,All-wheel Drive,Gasoline,9593,"121 Altama Connector Brunswick, GA 31525",2023-05-25,http://cars.com///vehicledetail/52f01ff2-845a-478e-91a6-8059ba75ae0c/,cars.com
66,USED,2023,FORD,MAVERICK,XLT,37450,Gray,Black Onyx,All-wheel Drive,Gasoline,2076,"620 N Reading Rd Ephrata, PA 17522",2023-05-25,http://cars.com///vehicledetail/e57e09ce-edd2-45e0-9c2c-14df6eda8182/,cars.com
67,USED,2022,FORD,MAVERICK,LARIAT,38900,Shadow Black,Desert,All-wheel Drive,Gasoline,9552,"620 N Reading Rd Ephrata, PA 17522",2023-05-25,http://cars.com///vehicledetail/862a8e1f-4ebc-4a8b-8eaf-b8164b033dca/,cars.com
68,USED,2022,FORD,MAVERICK,XLT,35545,Gray,Navy Pier,Front-wheel Drive,Hybrid,11554,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-25,http://cars.com///vehicledetail/9a5c472d-bb1f-4aea-b77c-79815d7e43ac/,cars.com
69,USED,2022,FORD,MAVERICK,XLT,35706,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,18433,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-25,http://cars.com///vehicledetail/f2ea1737-235d-4421-a4d2-3e5d615ae6bf/,cars.com
70,USED,2022,FORD,MAVERICK,XLT,37493,Blue,Navy Pier,Front-wheel Drive,Hybrid,20389,"1030 Schaeffer Road Lebanon, PA 17042",2023-05-25,http://cars.com///vehicledetail/bb3bcaa4-536f-488e-8810-63a5978574f4/,cars.com
71,USED,2022,FORD,MAVERICK,XLT,35998,Blue,Navy Pier,All-wheel Drive,Gasoline,6155,"1030 Schaeffer Road Lebanon, PA 17042",2023-05-25,http://cars.com///vehicledetail/63c12ebf-1c48-4a0e-a152-a418439ad64c/,cars.com
72,USED,2022,FORD,MAVERICK,LARIAT,41995,Shadow Black,Desert,All-wheel Drive,Gasoline,16580,"5200 Jonestown Rd Harrisburg, PA 17112",2023-05-25,http://cars.com///vehicledetail/6d0b7422-f354-4582-b1cd-41a3219c9d7c/,cars.com
73,USED,2022,FORD,MAVERICK,XL,30998,Velocity Blue,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,27261,"9 Parkside Ave Reading, PA 19607",2023-05-25,http://cars.com///vehicledetail/1ba67e39-f0b5-4325-a985-f4bdb197015f/,cars.com
74,USED,2022,FORD,MAVERICK,XL,33968,Blue,Black Onyx,All-wheel Drive,Gasoline,7133,"1633 Golden Isles Pkwy Baxley, GA 31513",2023-05-25,http://cars.com///vehicledetail/8851e49f-1d8a-4645-a57e-55e3610f3900/,cars.com
75,USED,2022,FORD,MAVERICK,XLT,37999,Blue,–,Front-wheel Drive,A/T,4000,"Matthew from Sellersville, PA 18960",2023-05-25,http://cars.com///vehicledetail/d6df2796-ed2d-427c-a99f-9dce3bb6dea5/,cars.com
76,USED,2022,FORD,MAVERICK,LARIAT,37995,Black,Desert,Front-wheel Drive,Hybrid,22765,"607 Highway 33 Hamilton, NJ 08619",2023-05-25,http://cars.com///vehicledetail/ac29f2de-4924-4c9d-8c02-48b300281fd6/,cars.com
77,USED,2022,FORD,MAVERICK,XL,29995,Blue,Gray,Front-wheel Drive,Gasoline,1090,"101 Main St Johnstown, PA 15901",2023-05-25,http://cars.com///vehicledetail/a664dc46-f8bc-4825-8d63-1e0ff1582ae3/,cars.com
78,USED,2022,FORD,MAVERICK,LARIAT,40998,Oxford White,Desert Brown,All-wheel Drive,Gasoline,597,"2860 Rt 764 Duncansville, PA 16635",2023-05-25,http://cars.com///vehicledetail/ed6a6df8-29fc-4c25-8e01-c53fdc12176a/,cars.com
79,USED,2023,FORD,MAVERICK,LARIAT,48253,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,129,"2030 GA-40 Kingsland, GA 31548",2023-05-25,http://cars.com///vehicledetail/4c1dbd02-8122-4188-97f0-5698223755d7/,cars.com
80,CERTIFIED,2022,FORD,MAVERICK,XLT,41782,Cactus,Navy Pier,All-wheel Drive,Gasoline,3881,"2030 GA-40 Kingsland, GA 31548",2023-05-25,http://cars.com///vehicledetail/e6ba81b9-4559-4e25-ab80-a42673c99490/,cars.com
81,USED,2023,FORD,MAVERICK,XLT,38500,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,253,"1456 Route 61 S Pottsville, PA 17901",2023-05-25,http://cars.com///vehicledetail/f2ccd811-fed8-4b5f-aab6-8291e000a7fe/,cars.com
82,CERTIFIED,2022,FORD,MAVERICK,XLT,34995,Blue,Black Onyx,Front-wheel Drive,Hybrid,23606,"11317 U.S. 30 Irwin, PA 15642",2023-05-25,http://cars.com///vehicledetail/9278d53d-19b4-40e1-a9e7-29ac81f09ff6/,cars.com
83,USED,2022,FORD,MAVERICK,XLT,34999,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,17302,"200 State Route 36 Eatontown, NJ 07724",2023-05-25,http://cars.com///vehicledetail/e583385d-11c4-4274-8532-09d2b600d72c/,cars.com
84,USED,2022,FORD,MAVERICK,XLT,36995,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,5843,"4525 Nelson Brogdon Blvd Buford, GA 30518",2023-05-25,http://cars.com///vehicledetail/ff1a661d-7d24-469b-a331-3a12e95316a9/,cars.com
85,USED,2022,FORD,MAVERICK,XLT,35998,Area 51,Navy Pier,All-wheel Drive,Gasoline,12540,"1701 W Main St West Liberty, KY 41472",2023-05-25,http://cars.com///vehicledetail/3cc29f91-286a-4606-b968-7f574c0a2199/,cars.com
86,USED,2022,FORD,MAVERICK,XLT,33984,Cyber Orange Tricoat Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,24368,"2044 Lawrenceville Hwy Lawrenceville, GA 30044",2023-05-25,http://cars.com///vehicledetail/b68fbe78-354e-4b61-8942-0f127a347cc9/,cars.com
87,USED,2023,FORD,MAVERICK,XLT,,Avalanche Gray,Black Onyx,All-wheel Drive,Gasoline,1154,"1875 Buford Hwy Cumming, GA 30041",2023-05-25,http://cars.com///vehicledetail/f97233fb-3785-480e-8216-64e181206fba/,cars.com
88,USED,2023,FORD,MAVERICK,XLT,38998,Blue,Gray,Front-wheel Drive,Hybrid,135,"11335 Atlantic Blvd Jacksonville, FL 32225",2023-05-25,http://cars.com///vehicledetail/3a449889-cffc-44f0-87d3-32efd381a402/,cars.com
89,USED,2022,FORD,MAVERICK,XLT,37900,Oxford White,Navy Pier,All-wheel Drive,Gasoline,11995,"2265 Old Turnpike Rd Lewisburg, PA 17837",2023-05-25,http://cars.com///vehicledetail/bdb2d0d0-f5b0-4683-80fd-13f9c140ed70/,cars.com
90,USED,2022,FORD,MAVERICK,XLT,34598,Iconic Silver Metallic,Navy Pier,All-wheel Drive,Gasoline,15320,"1615 US-22 Watchung, NJ 07069",2023-05-25,http://cars.com///vehicledetail/d8594b71-ae72-46c2-a504-fab37a60b985/,cars.com
91,USED,2022,FORD,MAVERICK,XLT,35698,Area 51,Navy Pier,All-wheel Drive,Gasoline,5846,"1615 US-22 Watchung, NJ 07069",2023-05-25,http://cars.com///vehicledetail/e7762d0b-4fe3-4cb1-9eeb-dac2b9f5cf51/,cars.com
92,USED,2023,FORD,MAVERICK,LARIAT,43999,Atlas Blue Metallic,Desert,Front-wheel Drive,Hybrid,1032,"1916 Jacksboro Pike LaFollette, TN 37766",2023-05-25,http://cars.com///vehicledetail/1f2127d9-7761-4ac7-8951-a6e9280d5896/,cars.com
93,CERTIFIED,2022,FORD,MAVERICK,XLT,33891,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,21401,"288 Harold G Clarke Pkwy Forsyth, GA 31029",2023-05-25,http://cars.com///vehicledetail/e981328b-71f6-4fa3-8a56-bde01219b5db/,cars.com
94,USED,2022,FORD,MAVERICK,XL,34650,Oxford White,Black Onyx,All-wheel Drive,Gasoline,9259,"13305 U.S. 25 East Corbin, KY 40701",2023-05-25,http://cars.com///vehicledetail/929d08f5-d15b-4120-a5c8-59d9a7287c2d/,cars.com
95,USED,2022,FORD,MAVERICK,XLT,37988,Blue,Navy Pier,All-wheel Drive,Gasoline,9927,"13305 U.S. 25 East Corbin, KY 40701",2023-05-25,http://cars.com///vehicledetail/5de6e43a-465d-4c74-bbdb-352276141bf7/,cars.com
96,USED,2023,FORD,MAVERICK,XL,37900,Area 51,Black Onyx,Front-wheel Drive,Hybrid,1256,"5675 Peachtree Industrial Blvd Atlanta, GA 30341",2023-05-25,http://cars.com///vehicledetail/f5b13e34-e5ea-43a6-9498-417dd680da71/,cars.com
97,USED,2023,FORD,MAVERICK,LARIAT,46199,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,2675,"1120 W Front St Berwick, PA 18603",2023-05-25,http://cars.com///vehicledetail/8eabea86-ee53-405d-9832-1c747816800b/,cars.com
98,USED,2022,FORD,MAVERICK,XLT,35468,Black,–,Front-wheel Drive,Gasoline,10112,"395 West Hwy 192 W London, KY 40741",2023-05-25,http://cars.com///vehicledetail/9f265a26-7b70-4612-ac42-c1a3cdd9b7c9/,cars.com
99,USED,2022,FORD,MAVERICK,XL,34990,Blue,Black,Front-wheel Drive,A/T,2890,"Tim from Atlanta, GA 30346",2023-05-25,http://cars.com///vehicledetail/a3a313d4-7d57-46b9-be57-7352f61050db/,cars.com
100,USED,2022,FORD,MAVERICK,LARIAT,37991,Gray Metallic,Desert,Front-wheel Drive,Gasoline,21339,"7700 Blanding Blvd Jacksonville, FL 32244",2023-05-25,http://cars.com///vehicledetail/638aa1a6-bd9d-47b1-adf7-40ad1774598d/,cars.com
101,USED,2022,FORD,MAVERICK,XL,29387,Blue,Black Onyx,All-wheel Drive,Gasoline,2311,"7555 Roswell Road Atlanta, GA 30350",2023-05-25,http://cars.com///vehicledetail/9f23e57c-f279-4e4d-990a-7a38a75615fe/,cars.com
