,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed,url,data_source_name
19,USED,2023,FORD,MAVERICK,XLT,35999,Silver,Navy Pier,All-wheel Drive,Gasoline,5579,"5411 N Tryon St Charlotte, NC 28213",2023-06-10,http://cars.com///vehicledetail/057fd259-c7b7-463c-92b6-06d9ee19df04/,cars.com
20,USED,2022,FORD,MAVERICK,XLT,35690,Blue,Navy Pier,AWD,Gasoline,19445,"7601 South Blvd Charlotte, NC 28273",2023-06-10,http://cars.com///vehicledetail/fc7c215f-7824-4c29-8979-d1fccca1a7b7/,cars.com
21,USED,2023,FORD,MAVERICK,XLT,,–,–,AWD,Gasoline,6615,"7331 Rivers Ave North Charleston, SC 29406",2023-06-10,http://cars.com///vehicledetail/254f8ed5-f01d-48df-8abc-1bded6a8bf01/,cars.com
22,USED,2023,FORD,MAVERICK,XLT,35788,Blue,Navy Pier,Front-wheel Drive,Hybrid,3085,"1016 N Main St Summerville, SC 29483",2023-06-10,http://cars.com///vehicledetail/485d19c6-9e57-4011-8f1f-31ab750ca7a1/,cars.com
23,USED,2022,FORD,MAVERICK,XLT,34899,White,Navy Pier,All-wheel Drive,Gasoline,15481,"1016 N Main St Summerville, SC 29483",2023-06-10,http://cars.com///vehicledetail/d23f3110-4454-4eb6-a2bd-8b8823548214/,cars.com
24,USED,2022,FORD,MAVERICK,XL,32998,Gray,Black,Front-wheel Drive,Gasoline,5259,"712 Savage Rd Charleston, SC 29414",2023-06-10,http://cars.com///vehicledetail/85b93f22-7199-4ff8-bf5b-366613da63c0/,cars.com
25,USED,2022,FORD,MAVERICK,LARIAT,38397,Blue,Desert,All-wheel Drive,Gasoline,13407,"2361 Savannah Hwy Charleston, SC 29414",2023-06-10,http://cars.com///vehicledetail/fe826f14-72a7-426c-b65b-19d96c1db370/,cars.com
26,USED,2022,FORD,MAVERICK,XL,34900,Area 51,Black Onyx,Front-wheel Drive,Gasoline,5354,"617 N Main St Belmont, NC 28012",2023-06-10,http://cars.com///vehicledetail/051ed2c7-058d-4179-8629-71bb21aeb16b/,cars.com
27,USED,2023,FORD,MAVERICK,XLT,40300,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,179,"617 N Main St Belmont, NC 28012",2023-06-10,http://cars.com///vehicledetail/e2ca4035-c051-44da-acea-7e344b9952d9/,cars.com
28,USED,2022,FORD,MAVERICK,XLT,40700,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,14930,"617 N Main St Belmont, NC 28012",2023-06-10,http://cars.com///vehicledetail/2b40b74f-e4a1-4873-a38e-e40185df716a/,cars.com
29,USED,2023,FORD,MAVERICK,XL,39500,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,20,"617 N Main St Belmont, NC 28012",2023-06-10,http://cars.com///vehicledetail/1d3ea4a8-4e5c-4c6a-a0e7-8ffae3833dca/,cars.com
30,USED,2022,FORD,MAVERICK,XL,31309,Black,Black Onyx,Front-wheel Drive,Hybrid,28872,"3237 St Matthews Orangeburg, SC 29118",2023-06-10,http://cars.com///vehicledetail/2b1e1239-a62c-4105-a54a-4ab55f47c927/,cars.com
31,USED,2023,FORD,MAVERICK,LARIAT,39000,Blue,Brown,Front-wheel Drive,CVT Transmission,3900,"Fredric from Hollywood, SC 29449",2023-06-10,http://cars.com///vehicledetail/5e10d3c1-c27b-47b8-8a91-1d24e7267ae9/,cars.com
32,USED,2023,FORD,MAVERICK,LARIAT,39900,Green,Brown,Front-wheel Drive,CVT Transmission,2400,"Erik from West Columbia, SC 29169",2023-06-10,http://cars.com///vehicledetail/f0180d4a-38a7-4e90-87e9-08a96e1346a3/,cars.com
33,USED,2023,FORD,MAVERICK,XLT,36877,Alto Blue Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,1084,"1 Coachman Circle Stafford, VA 22554",2023-06-10,http://cars.com///vehicledetail/5333772c-ef21-43c1-bf51-d3e97dbcd51d/,cars.com
34,CERTIFIED,2022,FORD,MAVERICK,XL,34298,Oxford White,Black Onyx,All-wheel Drive,Gasoline,13918,"1201 W Main St Lexington, SC 29072",2023-06-10,http://cars.com///vehicledetail/8ffe58b7-a4cb-4568-957c-e3392fca11ef/,cars.com
35,USED,2023,FORD,MAVERICK,LARIAT,41900,Red,Brown,All-wheel Drive,8-Speed A/T,5400,"Roger from Chapin, SC 29036",2023-06-10,http://cars.com///vehicledetail/d197adcc-2bbe-4336-9842-8b3c0536f30f/,cars.com
36,USED,2022,FORD,MAVERICK,XLT,31998,Red,Gray,Front-wheel Drive,Gasoline,17432,"2350 Research Ct Woodbridge, VA 22192",2023-06-10,http://cars.com///vehicledetail/6e9628c4-bf84-4429-9449-c3067008378e/,cars.com
37,USED,2022,FORD,MAVERICK,XLT,33998,Blue,Gray,Front-wheel Drive,Gasoline,14647,"7700 Matapeake Business Dr Brandywine, MD 20613",2023-06-10,http://cars.com///vehicledetail/84bafef8-f2ee-4531-a489-5a078174038a/,cars.com
38,USED,2022,FORD,MAVERICK,XLT,37915,Gray,Navy Pier,All-wheel Drive,Gasoline,8166,"1775 E Dixon Blvd Shelby, NC 28152",2023-06-10,http://cars.com///vehicledetail/a127fd0e-fb2b-4b19-aa3f-eb553c274407/,cars.com
39,USED,2022,FORD,MAVERICK,XL,30997,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,11479,"2455 E Market St Harrisonburg, VA 22801",2023-06-10,http://cars.com///vehicledetail/fa61aabf-5d88-4aab-984c-9930d3117a81/,cars.com
40,USED,2022,FORD,MAVERICK,LARIAT,33530,Carbonized Gray Metallic,Desert,Front-wheel Drive,Hybrid,45210,"7434 Richmond Hwy Alexandria, VA 22306",2023-06-10,http://cars.com///vehicledetail/252c3b83-6967-42c3-b19c-2d049ed93f4e/,cars.com
41,USED,2022,FORD,MAVERICK,XLT,37000,Area 51,–,All-wheel Drive,Gasoline,1703,"101 Malcolm Blvd. Valdese, NC 28690",2023-06-10,http://cars.com///vehicledetail/0d00056e-7c93-48a5-9afe-9b65f4e183ad/,cars.com
42,USED,2023,FORD,MAVERICK,XLT,33485,Atlas Blue Metallic,Navy Pier,Front-wheel Drive,Gasoline,9,"6727 Loisdale Rd Springfield, VA 22150",2023-06-10,http://cars.com///vehicledetail/979fa39e-aea1-454c-946a-81a3b6bb79f5/,cars.com
43,USED,2022,FORD,MAVERICK,FOR,,White,–,Front-wheel Drive,Gasoline,53735,"4313 Preston Rd Hurlock, MD 21643",2023-06-10,http://cars.com///vehicledetail/63faf84b-aec3-4ec1-b7ac-b1b25498fc90/,cars.com
44,CERTIFIED,2022,FORD,MAVERICK,LARIAT,41000,Shadow Black,Desert,All-wheel Drive,Gasoline,20155,"8820 Centreville Road Manassas, VA 20110",2023-06-10,http://cars.com///vehicledetail/47c344c2-277e-4532-8ad3-bd84e8991424/,cars.com
45,USED,2022,FORD,MAVERICK,FOR,,E7,–,All-wheel Drive,Gasoline,13532,"5701 Crain Hwy Upper Marlboro, MD 20772",2023-06-10,http://cars.com///vehicledetail/25a9c9a1-a66f-4088-9393-4d03360f7f7f/,cars.com
46,USED,2023,FORD,MAVERICK,XLT,39997,Blue,Navy Pier,Front-wheel Drive,Gasoline,145,"6510 Little River Tpke Alexandria, VA 22312",2023-06-10,http://cars.com///vehicledetail/a7aa904a-f823-44c8-8294-fa8bf18d8fde/,cars.com
47,USED,2023,FORD,MAVERICK,XLT,45577,Atlas Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,44,"6510 Little River Tpke Alexandria, VA 22312",2023-06-10,http://cars.com///vehicledetail/8e09cf86-29b8-41af-a1bc-73b4a8322488/,cars.com
48,USED,2023,FORD,MAVERICK,FOR,,Black,–,Front-wheel Drive,Hybrid,637,"3750 Richmond Highway Alexandria, VA 22305",2023-06-10,http://cars.com///vehicledetail/330c2022-44be-42f4-ba95-23033c7b524e/,cars.com
49,USED,2022,FORD,MAVERICK,XLT,35500,Blue,–,All-wheel Drive,Gasoline,2653,"145 Bush Dr Morganton, NC 28655",2023-06-10,http://cars.com///vehicledetail/f546266d-6622-4069-bc46-4431f8d62e9b/,cars.com
50,USED,2022,FORD,MAVERICK,XLT,35695,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,18246,"11165 Fairfax Blvd Fairfax, VA 22030",2023-06-10,http://cars.com///vehicledetail/30867ea1-79fd-47ee-ae99-8a6baab7520a/,cars.com
51,USED,2023,FORD,MAVERICK,FOR,,Carbonized Gray Metallic,–,Front-wheel Drive,Hybrid,12,"1051 E Broad St Falls Church, VA 22046",2023-06-10,http://cars.com///vehicledetail/3a921c5b-0701-438c-ab55-d32fb0f5c45b/,cars.com
52,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39588,Blue,Desert,All-wheel Drive,Gasoline,9880,"409 East 2nd Street West Jefferson, NC 28694",2023-06-10,http://cars.com///vehicledetail/c76d0646-1a09-4823-8e20-4c72adcebf84/,cars.com
53,USED,2022,FORD,MAVERICK,LARIAT,39767,Blue,Desert Brown,Front-wheel Drive,Gasoline,6959,"1001 Jamestown Rd Morganton, NC 28655",2023-06-10,http://cars.com///vehicledetail/dc6859f0-ab71-4a46-9e33-a5c35d4cab74/,cars.com
54,USED,2023,FORD,MAVERICK,XL,33967,–,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,5883,"1001 Jamestown Rd Morganton, NC 28655",2023-06-10,http://cars.com///vehicledetail/f927df18-70e8-45ac-a496-10432de57025/,cars.com
55,USED,2022,FORD,MAVERICK,LARIAT,38992,Gray Metallic,Desert,All-wheel Drive,Gasoline,19517,"7001 Arlington Rd Bethesda, MD 20814",2023-06-10,http://cars.com///vehicledetail/6c6178a1-bcca-4383-9915-5253169c7229/,cars.com
56,USED,2022,FORD,MAVERICK,LARIAT,39998,Gray,Brown,All-wheel Drive,Gasoline,14727,"45210 Towlern Pl Sterling, VA 20165",2023-06-10,http://cars.com///vehicledetail/1d0c03cb-254e-44d9-8762-6def06a2f01a/,cars.com
57,USED,2022,FORD,MAVERICK,LARIAT,40000,Shadow Black,Desert,All-wheel Drive,Gasoline,9571,"46869 Harry Byrd Hwy Sterling, VA 20164",2023-06-10,http://cars.com///vehicledetail/019d5b30-e038-4f48-83a2-cf29f0293b20/,cars.com
58,USED,2022,FORD,MAVERICK,LARIAT,34988,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,39800,"21736 Auto World Circle Sterling, VA 20166",2023-06-10,http://cars.com///vehicledetail/414b4c97-290d-44bb-a958-e6afab7d7c0a/,cars.com
59,USED,2023,FORD,MAVERICK,XLT,38800,Gray,Navy Pier,Front-wheel Drive,Hybrid,76,"3221 Automobile Blvd Silver Spring, MD 20904",2023-06-10,http://cars.com///vehicledetail/a2a78f1f-c559-4b5b-8574-6116226c10b7/,cars.com
60,USED,2023,FORD,MAVERICK,XLT,37998,Gray,Gray,Front-wheel Drive,Hybrid,889,"8800 Freestate Dr. Laurel, MD 20723",2023-06-10,http://cars.com///vehicledetail/ec741bc0-f15f-4bcd-968a-a195549d99d9/,cars.com
61,USED,2023,FORD,MAVERICK,XLT,35811,Iconic Silver Metallic,Black Onyx,Front-wheel Drive,Gasoline,1474,"107 Catoctin Cir SE Leesburg, VA 20175",2023-06-10,http://cars.com///vehicledetail/9768d070-5015-4f06-81bd-0dd5507c4f22/,cars.com
62,USED,2022,FORD,MAVERICK,XLT,32998,Gray,Gray,All-wheel Drive,Gasoline,21522,"351 Crossover Boulevard Winchester, VA 22601",2023-06-10,http://cars.com///vehicledetail/f19b5463-9c84-4ab0-b84e-537e2cb0c481/,cars.com
63,USED,2022,FORD,MAVERICK,LARIAT,37000,Orange,Desert,All-wheel Drive,Gasoline,14924,"6970 Security Blvd Windsor Mill, MD 21244",2023-06-10,http://cars.com///vehicledetail/f8828cc0-a453-4b04-8537-b9e34d2f3e9a/,cars.com
64,USED,2022,FORD,MAVERICK,LARIAT,40000,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,7652,"10207 Philadelphia Rd White Marsh, MD 21162",2023-06-10,http://cars.com///vehicledetail/d91640c0-34a0-43bb-b68e-1a34e63ef5fa/,cars.com
65,USED,2022,FORD,MAVERICK,XL,30000,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Gasoline,6642,"10207 Philadelphia Rd White Marsh, MD 21162",2023-06-10,http://cars.com///vehicledetail/58af5229-4435-4da0-a2d2-bd5f29e23712/,cars.com
66,USED,2022,FORD,MAVERICK,XLT,33998,Black,Gray,Front-wheel Drive,Gasoline,5698,"10201 Philadelphia Rd White Marsh, MD 21162",2023-06-10,http://cars.com///vehicledetail/cd9cb039-de30-4b62-80fb-63e6c440795f/,cars.com
67,USED,2023,FORD,MAVERICK,LARIAT,45108,Red,Black Onyx,Front-wheel Drive,Hybrid,157,"3192 West State Street Bristol, TN 37620",2023-06-10,http://cars.com///vehicledetail/217d9f54-8646-4b26-8695-3a900405ef11/,cars.com
68,USED,2022,FORD,MAVERICK,XLT,33989,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,15604,"3700 Bristol Hwy Johnson City, TN 37601",2023-06-10,http://cars.com///vehicledetail/dd6748c7-89ba-4e2d-abfa-2dc88f911f35/,cars.com
69,USED,2022,FORD,MAVERICK,XLT,31000,Shadow Black,Black Onyx,Front-wheel Drive,Gasoline,24601,"11194 Buchanan Trail E Waynesboro, PA 17268",2023-06-10,http://cars.com///vehicledetail/5134fc0d-ebe9-4aa7-bd80-955dfb04af4e/,cars.com
70,USED,2022,FORD,MAVERICK,LARIAT,39995,Shadow Black,Desert,All-wheel Drive,Gasoline,5990,"50 Baltimore Pike Springfield, PA 19064",2023-06-10,http://cars.com///vehicledetail/8e63716c-3b8c-4550-80cf-b0d97096252e/,cars.com
71,USED,2022,FORD,MAVERICK,XLT,34995,Area 51,Navy Pier,Front-wheel Drive,Gasoline,10716,"50 Baltimore Pike Springfield, PA 19064",2023-06-10,http://cars.com///vehicledetail/6c789ac6-9336-481b-8ed8-02a90873a3d4/,cars.com
72,CERTIFIED,2022,FORD,MAVERICK,LARIAT,41299,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,8436,"6701 Essington Ave Philadelphia, PA 19153",2023-06-10,http://cars.com///vehicledetail/3412dcaf-1ff4-4473-9f11-c209155ed76a/,cars.com
73,USED,2022,FORD,MAVERICK,XLT,36798,Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,7943,"1001 E Main St Mount Joy, PA 17552",2023-06-10,http://cars.com///vehicledetail/e2c8a65f-beae-440a-9157-bad2b4b256d9/,cars.com
74,USED,2022,FORD,MAVERICK,LARIAT,36500,Area 51,Desert Brown,Front-wheel Drive,Gasoline,38522,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/1be88b4a-1633-445b-9f15-9c0050bc09d9/,cars.com
75,USED,2023,FORD,MAVERICK,XLT,36500,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,3225,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/a3061786-aeb5-48e5-8941-96f26df76dfe/,cars.com
76,USED,2022,FORD,MAVERICK,XLT,36000,Area 51,Navy Pier,Front-wheel Drive,Hybrid,7197,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/860c2369-caee-4c07-857f-47cdfc46801e/,cars.com
77,USED,2023,FORD,MAVERICK,XL,34500,BLUE,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,628,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/d4e1efb7-70a3-4af3-8044-cfdb3b6fe16c/,cars.com
78,USED,2022,FORD,MAVERICK,XLT,33500,Shadow Black,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,18089,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/66b660d2-eb8c-4292-bd66-97fa12e04806/,cars.com
79,USED,2022,FORD,MAVERICK,XL,31500,Oxford White,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,6501,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/ec0cf047-1f87-443d-9195-cf13d70fa4c4/,cars.com
80,USED,2022,FORD,MAVERICK,XLT,36500,Cyber Orange Tricoat Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,4111,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/15b54860-748c-4e68-8475-d4d89ad7ef88/,cars.com
81,USED,2023,FORD,MAVERICK,XLT,37000,BLUE,–,Front-wheel Drive,Gasoline,1416,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/91bfceec-fc98-445e-ab7e-18b9685d06ee/,cars.com
82,USED,2023,FORD,MAVERICK,XL,35000,Area 51,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,249,"700 N US Route 15 Dillsburg, PA 17019",2023-06-10,http://cars.com///vehicledetail/c60cdf93-c54f-4e93-82cb-ea7923785df2/,cars.com
83,CERTIFIED,2022,FORD,MAVERICK,XL,32509,Blue,Black Onyx,Front-wheel Drive,Gasoline,3783,"508 W Main St New Holland, PA 17557",2023-06-10,http://cars.com///vehicledetail/2f56183a-3adb-4689-87f5-721a0c5ca39e/,cars.com
84,USED,2022,FORD,MAVERICK,XLT,33888,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Gasoline,5615,"2001 Maccorkle Ave St Albans, WV 25177",2023-06-10,http://cars.com///vehicledetail/20b33b3c-bc90-4bd2-8d8b-5bcb242e624d/,cars.com
85,USED,2022,FORD,MAVERICK,XLT,35499,Carbonized Gray,Gray,All-wheel Drive,Gasoline,20879,"21 Pottstown Pike Chester Springs, PA 19425",2023-06-10,http://cars.com///vehicledetail/9e128304-219c-49cc-b0e6-bc57c6df2bcc/,cars.com
86,USED,2022,FORD,MAVERICK,XLT,35843,Blue,Navy Pier,All-wheel Drive,Gasoline,1001,"730 S Broad Street Lititz, PA 17543",2023-06-10,http://cars.com///vehicledetail/493467c4-351b-46f9-a588-d46d0800ae8d/,cars.com
87,USED,2023,FORD,MAVERICK,XLT,37962,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,2323,"730 S Broad Street Lititz, PA 17543",2023-06-10,http://cars.com///vehicledetail/6badca9a-73ee-483c-8296-96166c97db31/,cars.com
88,USED,2023,FORD,MAVERICK,XLT,36996,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,328,"730 S Broad Street Lititz, PA 17543",2023-06-10,http://cars.com///vehicledetail/ef327423-4cd0-495d-85d9-afa0f5469ada/,cars.com
89,USED,2023,FORD,MAVERICK,XLT,39995,Avalanche Gray,Black Onyx,All-wheel Drive,Gasoline,2034,"1644 Lancaster Ave Paoli, PA 19301",2023-06-10,http://cars.com///vehicledetail/58cbbc85-0939-4521-9882-c057953bff01/,cars.com
90,USED,2022,FORD,MAVERICK,XLT,34703,Gray,Black Onyx,All-wheel Drive,Gasoline,9593,"121 Altama Connector Brunswick, GA 31525",2023-06-10,http://cars.com///vehicledetail/52f01ff2-845a-478e-91a6-8059ba75ae0c/,cars.com
91,USED,2023,FORD,MAVERICK,XLT,36450,Gray,Black Onyx,All-wheel Drive,Gasoline,2076,"620 N Reading Rd Ephrata, PA 17522",2023-06-10,http://cars.com///vehicledetail/e57e09ce-edd2-45e0-9c2c-14df6eda8182/,cars.com
92,USED,2022,FORD,MAVERICK,XLT,35545,Gray,Navy Pier,Front-wheel Drive,Hybrid,11554,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-06-10,http://cars.com///vehicledetail/9a5c472d-bb1f-4aea-b77c-79815d7e43ac/,cars.com
93,USED,2022,FORD,MAVERICK,XLT,35706,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,18433,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-06-10,http://cars.com///vehicledetail/f2ea1737-235d-4421-a4d2-3e5d615ae6bf/,cars.com
94,USED,2022,FORD,MAVERICK,XLT,37998,Blue,Navy Pier,All-wheel Drive,Gasoline,6155,"1030 Schaeffer Road Lebanon, PA 17042",2023-06-10,http://cars.com///vehicledetail/63c12ebf-1c48-4a0e-a152-a418439ad64c/,cars.com
95,USED,2023,FORD,MAVERICK,TREMOR,42998,Avalanche Gray,Black Onyx,All-wheel Drive,Gasoline,78,"1030 Schaeffer Road Lebanon, PA 17042",2023-06-10,http://cars.com///vehicledetail/f38a3b56-a718-4f47-ae4d-d5fcfc5c1ed3/,cars.com
96,USED,2023,FORD,MAVERICK,XLT,39997,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Hybrid,69,"1030 Schaeffer Road Lebanon, PA 17042",2023-06-10,http://cars.com///vehicledetail/86ca62e1-dbc2-40a8-8e7a-9318ba5b31a4/,cars.com
97,CERTIFIED,2022,FORD,MAVERICK,LARIAT,41995,Shadow Black,Desert,All-wheel Drive,Gasoline,16592,"5200 Jonestown Rd Harrisburg, PA 17112",2023-06-10,http://cars.com///vehicledetail/6d0b7422-f354-4582-b1cd-41a3219c9d7c/,cars.com
98,USED,2022,FORD,MAVERICK,XL,30998,Velocity Blue,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,27261,"9 Parkside Ave Reading, PA 19607",2023-06-10,http://cars.com///vehicledetail/1ba67e39-f0b5-4325-a985-f4bdb197015f/,cars.com
99,USED,2023,FORD,MAVERICK,XLT,38989,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Hybrid,6459,"2742 US-129 Cleveland, GA 30528",2023-06-10,http://cars.com///vehicledetail/98b25960-ec02-4aeb-97f6-199ca0e5fbdd/,cars.com
100,USED,2022,FORD,MAVERICK,XL,29995,Blue,Gray,Front-wheel Drive,Gasoline,1090,"101 Main St Johnstown, PA 15901",2023-06-10,http://cars.com///vehicledetail/a664dc46-f8bc-4825-8d63-1e0ff1582ae3/,cars.com
101,CERTIFIED,2022,FORD,MAVERICK,XLT,45876,Cactus,Navy Pier,All-wheel Drive,Gasoline,3881,"2030 GA-40 Kingsland, GA 31548",2023-06-10,http://cars.com///vehicledetail/e6ba81b9-4559-4e25-ab80-a42673c99490/,cars.com
