,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed,url,data_source_name
7129,USED,2022,FORD,MAVERICK,LARIAT,38900.0,Shadow Black,Desert,All-wheel Drive,Gasoline,9533.0,"620 N Reading Rd Ephrata, PA 17522",2023-05-23,http://cars.com///vehicledetail/862a8e1f-4ebc-4a8b-8eaf-b8164b033dca/,cars.com
7130,USED,2022,FORD,MAVERICK,XLT,35545.0,Gray,Navy Pier,Front-wheel Drive,Hybrid,11554.0,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-23,http://cars.com///vehicledetail/9a5c472d-bb1f-4aea-b77c-79815d7e43ac/,cars.com
7131,USED,2022,FORD,MAVERICK,XLT,35706.0,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,18433.0,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-23,http://cars.com///vehicledetail/f2ea1737-235d-4421-a4d2-3e5d615ae6bf/,cars.com
7132,USED,2022,FORD,MAVERICK,XLT,33399.0,Orange,Gray,All-wheel Drive,Gasoline,32584.0,"1971 Burlington-Mount Holly Rd Mount Holly, NJ 08060",2023-05-23,http://cars.com///vehicledetail/38d59799-6135-445e-85ef-6c0b1ddce846/,cars.com
7133,USED,2023,FORD,MAVERICK,XLT,39462.0,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,2323.0,"730 S Broad Street Lititz, PA 17543",2023-05-23,http://cars.com///vehicledetail/6badca9a-73ee-483c-8296-96166c97db31/,cars.com
7134,USED,2022,FORD,MAVERICK,XLT,37993.0,Blue,Navy Pier,Front-wheel Drive,Hybrid,20389.0,"1030 Schaeffer Road Lebanon, PA 17042",2023-05-23,http://cars.com///vehicledetail/bb3bcaa4-536f-488e-8810-63a5978574f4/,cars.com
7135,USED,2022,FORD,MAVERICK,LARIAT,41995.0,Shadow Black,Desert,All-wheel Drive,Gasoline,16580.0,"5200 Jonestown Rd Harrisburg, PA 17112",2023-05-23,http://cars.com///vehicledetail/6d0b7422-f354-4582-b1cd-41a3219c9d7c/,cars.com
7136,USED,2022,FORD,MAVERICK,XLT,34991.0,Area 51,Navy Pier,Front-wheel Drive,Gasoline,93.0,"40 US Rte 130 Burlington, NJ 08016",2023-05-23,http://cars.com///vehicledetail/e17dc99b-5073-4813-b095-fe1a24954dc1/,cars.com
7137,USED,2022,FORD,MAVERICK,XL,30998.0,Velocity Blue,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,27261.0,"9 Parkside Ave Reading, PA 19607",2023-05-23,http://cars.com///vehicledetail/1ba67e39-f0b5-4325-a985-f4bdb197015f/,cars.com
7138,USED,2022,FORD,MAVERICK,XL,33968.0,Blue,Black Onyx,All-wheel Drive,Gasoline,7133.0,"1633 Golden Isles Pkwy Baxley, GA 31513",2023-05-23,http://cars.com///vehicledetail/8851e49f-1d8a-4645-a57e-55e3610f3900/,cars.com
7139,USED,2022,FORD,MAVERICK,XLT,37999.0,Blue,–,Front-wheel Drive,A/T,4000.0,"Matthew from Sellersville, PA 18960",2023-05-23,http://cars.com///vehicledetail/d6df2796-ed2d-427c-a99f-9dce3bb6dea5/,cars.com
7140,USED,2022,FORD,MAVERICK,LARIAT,37995.0,Black,Desert,Front-wheel Drive,Hybrid,22765.0,"607 Highway 33 Hamilton, NJ 08619",2023-05-23,http://cars.com///vehicledetail/ac29f2de-4924-4c9d-8c02-48b300281fd6/,cars.com
7141,USED,2022,FORD,MAVERICK,XLT,35998.0,Blue,Navy Pier,All-wheel Drive,Gasoline,6155.0,"1030 Schaeffer Road Lebanon, PA 17042",2023-05-23,http://cars.com///vehicledetail/63c12ebf-1c48-4a0e-a152-a418439ad64c/,cars.com
7142,USED,2022,FORD,MAVERICK,XL,29995.0,Blue,Gray,Front-wheel Drive,Gasoline,1090.0,"101 Main St Johnstown, PA 15901",2023-05-23,http://cars.com///vehicledetail/a664dc46-f8bc-4825-8d63-1e0ff1582ae3/,cars.com
7143,USED,2023,FORD,MAVERICK,XLT,38574.0,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,328.0,"730 S Broad Street Lititz, PA 17543",2023-05-23,http://cars.com///vehicledetail/ef327423-4cd0-495d-85d9-afa0f5469ada/,cars.com
7144,USED,2022,FORD,MAVERICK,XLT,35499.0,Carbonized Gray,Gray,All-wheel Drive,Gasoline,20879.0,"21 Pottstown Pike Chester Springs, PA 19425",2023-05-23,http://cars.com///vehicledetail/9e128304-219c-49cc-b0e6-bc57c6df2bcc/,cars.com
7145,USED,2023,FORD,MAVERICK,XL,33995.0,Area 51,Black Onyx,Front-wheel Drive,Hybrid,61.0,"1551 W Old Liberty Rd Sykesville, MD 21784",2023-05-23,http://cars.com///vehicledetail/5aa11151-fc5c-470c-b4ae-4c195fd8a482/,cars.com
7146,USED,2022,FORD,MAVERICK,XLT,35399.0,Shadow Black,Navy Pier,AWD,Gasoline,15604.0,"3700 Bristol Hwy Johnson City, TN 37601",2023-05-23,http://cars.com///vehicledetail/dd6748c7-89ba-4e2d-abfa-2dc88f911f35/,cars.com
7147,USED,2022,FORD,MAVERICK,XLT,34706.0,White,Gray,Front-wheel Drive,Gasoline,7317.0,"6201 Black Horse Pike Egg Harbor Twp, NJ 08234",2023-05-23,http://cars.com///vehicledetail/a6eff1f8-fbe5-4ac9-9580-9e3034d4fd0f/,cars.com
7148,USED,2023,FORD,MAVERICK,LARIAT,38597.0,Blue,–,Front-wheel Drive,Hybrid,122.0,"55 Expedition Trl Gettysburg, PA 17325",2023-05-23,http://cars.com///vehicledetail/7375a228-5dc1-4698-8e1d-3035879825d6/,cars.com
