,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed,url,data_source_name
286,USED,2022,FORD,MAVERICK,XLT,35998,Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,1839,"1671 Toll Gate Dr Maumee, OH 43537",2023-06-04,http://cars.com///vehicledetail/ee0dc8b7-20b9-42dd-8f12-f4c930dc721f/,cars.com
287,USED,2022,FORD,MAVERICK,XL,31998,Iconic Silver Metallic,Black Onyx,All-wheel Drive,Gasoline,2667,"1671 Toll Gate Dr Maumee, OH 43537",2023-06-04,http://cars.com///vehicledetail/d81153a1-40ba-443c-8dca-b04241b6ded0/,cars.com
288,USED,2022,FORD,MAVERICK,XLT,32788,Blue,Navy Pier,Front-wheel Drive,Hybrid,18706,"1215 N. Federal Highway #1 Lake Park, FL 33403",2023-06-04,http://cars.com///vehicledetail/2df1b68b-0507-40a7-8b5f-d84a5dca3a8a/,cars.com
289,USED,2022,FORD,MAVERICK,XL,32998,Gray,Black,Front-wheel Drive,Hybrid,5175,"2550 Roosevelt Blvd Clearwater, FL 33760",2023-06-04,http://cars.com///vehicledetail/2a8580e9-a141-4bad-bc50-3a92686afcd7/,cars.com
290,USED,2023,FORD,MAVERICK,XL,34431,Iconic Silver Metallic,Black Onyx,Front-wheel Drive,Gasoline,78,"5545 Secor Rd Toledo, OH 43623",2023-06-04,http://cars.com///vehicledetail/77848b89-c7e5-41c6-b708-f5bc05ccbe78/,cars.com
291,USED,2022,FORD,MAVERICK,XLT,33399,Cactus,Navy Pier,Front-wheel Drive,Gasoline,5115,"1220 N Military Trl West Palm Beach, FL 33409",2023-06-04,http://cars.com///vehicledetail/c3c4037d-1baf-4a93-bd26-82093edee09b/,cars.com
292,USED,2022,FORD,MAVERICK,XLT,29299,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,16721,"1220 N Military Trl West Palm Beach, FL 33409",2023-06-04,http://cars.com///vehicledetail/00129475-1792-488e-8767-e041c521dcd7/,cars.com
293,USED,2023,FORD,MAVERICK,LARIAT,42949,White,–,All-wheel Drive,Gasoline,9,"2903 South Scatterfield Road Anderson, IN 46013",2023-06-04,http://cars.com///vehicledetail/31724e5e-bca2-489d-aefb-602dd6c12bd0/,cars.com
294,USED,2023,FORD,MAVERICK,LARIAT,44322,Shadow Black,Desert,All-wheel Drive,Gasoline,24,"2903 South Scatterfield Road Anderson, IN 46013",2023-06-04,http://cars.com///vehicledetail/ab83e6e6-070e-4d25-90fd-8e8e3fdf24e6/,cars.com
295,USED,2022,FORD,MAVERICK,XLT,32995,Cactus,Navy Pier,Front-wheel Drive,Gasoline,1804,"860 E Perry Paulding, OH 45879",2023-06-04,http://cars.com///vehicledetail/721a605a-ac7e-4098-8eee-9835e1bdd33f/,cars.com
296,USED,2023,FORD,MAVERICK,XLT,35799,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,944,"1200 S Congress Ave West Palm Beach, FL 33406",2023-06-04,http://cars.com///vehicledetail/822ffb47-c724-4b7f-8729-1d6063c4ffc7/,cars.com
297,USED,2022,FORD,MAVERICK,XLT,33299,Cactus,Navy Pier,Front-wheel Drive,Gasoline,4942,"1200 S Congress Ave West Palm Beach, FL 33406",2023-06-04,http://cars.com///vehicledetail/5558729f-4a5b-47c0-826a-01f2590a0b45/,cars.com
298,USED,2022,FORD,MAVERICK,XLT,36999,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,6867,"1200 S Congress Ave West Palm Beach, FL 33406",2023-06-04,http://cars.com///vehicledetail/58e45d26-3b07-48dd-a27f-f5ce8e942ab1/,cars.com
299,CERTIFIED,2022,FORD,MAVERICK,XLT,34000,Alto Blue Tinted Clearcoat Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,3088,"10601 Southern Blvd Royal Palm Beach, FL 33411",2023-06-04,http://cars.com///vehicledetail/50b79cb7-c7c0-42ab-9595-64f0ff73c1fd/,cars.com
300,CERTIFIED,2022,FORD,MAVERICK,LARIAT,37998,Iconic Silver Metallic,Desert,All-wheel Drive,Gasoline,22215,"730 W 15th St Panama City, FL 32401",2023-06-04,http://cars.com///vehicledetail/60fffc77-5138-4a1c-9f93-8f9f6972c06b/,cars.com
301,USED,2023,FORD,MAVERICK,XL,34995,Black,Black Onyx,Front-wheel Drive,Gasoline,152,"3039 S.E. Highway 70 Arcadia, FL 34266",2023-06-04,http://cars.com///vehicledetail/dbf955fe-31dd-4f57-ba11-f40528558427/,cars.com
302,USED,2023,FORD,MAVERICK,XLT,36995,Blue,Navy Pier,FWD,Gasoline,1748,"3039 S.E. Highway 70 Arcadia, FL 34266",2023-06-04,http://cars.com///vehicledetail/0d854131-c8b2-49f8-8da0-82a7174d4b68/,cars.com
303,USED,2023,FORD,MAVERICK,XLT,38995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,92,"3039 S.E. Highway 70 Arcadia, FL 34266",2023-06-04,http://cars.com///vehicledetail/1f0f32ea-564b-433b-a41d-e72690f2e2c6/,cars.com
304,USED,2022,FORD,MAVERICK,LARIAT,39500,Orange,Desert,All-wheel Drive,Gasoline,16862,"959 W 15th St Panama City, FL 32401",2023-06-04,http://cars.com///vehicledetail/b68a278b-9b45-4c80-b4da-1cd79d46e08c/,cars.com
305,USED,2022,FORD,MAVERICK,XLT,35000,Blue,Navy Pier,Front-wheel Drive,Hybrid,33315,"959 W 15th St Panama City, FL 32401",2023-06-04,http://cars.com///vehicledetail/500800c2-f1d3-4898-8d97-3f8a800d64dd/,cars.com
306,USED,2023,FORD,MAVERICK,XL,33989,Gray,Black Onyx,Front-wheel Drive,Hybrid,215,"13397 Britton Park Rd Fishers, IN 46038",2023-06-04,http://cars.com///vehicledetail/700cec6a-92f6-4fc5-a65f-b0815e09c3d3/,cars.com
307,USED,2022,FORD,MAVERICK,XLT,34811,Area 51,Navy Pier,All-wheel Drive,Gasoline,9737,"1212 Westford St Lowell, MA 01851",2023-06-04,http://cars.com///vehicledetail/7fb564f9-846c-4a29-993c-5519cd20328a/,cars.com
308,USED,2022,FORD,MAVERICK,XL,29991,Oxford White,Black Onyx,All-wheel Drive,Gasoline,33605,"5325 14th St W Bradenton, FL 34207",2023-06-04,http://cars.com///vehicledetail/61f97ec0-a9a8-4eca-87d5-4d85f65210f6/,cars.com
309,USED,2022,FORD,MAVERICK,XLT,37991,Area 51,Navy Pier,Front-wheel Drive,Hybrid,10226,"2501 S Federal Hwy Delray Beach, FL 33483",2023-06-04,http://cars.com///vehicledetail/693fdd32-b2a0-4913-a2a1-72e14e834c9d/,cars.com
310,CERTIFIED,2022,FORD,MAVERICK,XL,32265,Shadow Black,Black Onyx,Front-wheel Drive,Gasoline,73,"2713 E. Main St. Plainfield, IN 46168",2023-06-04,http://cars.com///vehicledetail/92be0005-1116-4e6c-bdab-343350c9ff08/,cars.com
311,USED,2022,FORD,MAVERICK,LARIAT,37995,Shadow Black,–,All-wheel Drive,Gasoline,13199,"35900 Gratiot Ave Charter Twp of Clinton, MI 48035",2023-06-04,http://cars.com///vehicledetail/d8272667-e88a-4291-a06b-7f1488120631/,cars.com
312,USED,2023,FORD,MAVERICK,XL,31000,Atlas Blue Metallic,Black Onyx,Front-wheel Drive,Gasoline,113,"21350 Woodward Ave Ferndale, MI 48220",2023-06-04,http://cars.com///vehicledetail/a22911c8-86c9-4f62-a39d-2a8b1ee52592/,cars.com
313,USED,2023,FORD,MAVERICK,XLT,38000,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,5014,"32850 Ford Road Garden City, MI 48134",2023-06-04,http://cars.com///vehicledetail/b2e1545a-94e0-4ec2-ab64-a6cc92ccf9f9/,cars.com
314,USED,2022,FORD,MAVERICK,XLT,38997,Oxford White,–,Front-wheel Drive,Hybrid,4113,"707 S Washington Blvd Sarasota, FL 34236",2023-06-04,http://cars.com///vehicledetail/7eda515c-3ca7-4c03-a2c9-81d8fc4e317d/,cars.com
315,USED,2023,FORD,MAVERICK,XLT,38510,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,2717,"4909 Lima Rd. Fort Wayne, IN 46808",2023-06-04,http://cars.com///vehicledetail/0335ff3b-6eb4-4cc1-a06f-2a5bc9a167d1/,cars.com
316,USED,2022,FORD,MAVERICK,XLT,36825,Shadow Black,Navy Pier,Front-wheel Drive,Hybrid,3766,"183 S. County Rd. 525 E. Avon, IN 46123",2023-06-04,http://cars.com///vehicledetail/107c342a-6222-4bce-ac65-a96d0d56b166/,cars.com
317,USED,2022,FORD,MAVERICK,XL,32181,Area 51,Black Onyx,Front-wheel Drive,Hybrid,3430,"7333 South Tamiami Trail Sarasota, FL 34231",2023-06-04,http://cars.com///vehicledetail/6d985226-8743-40a6-9a6b-a7fcf25b54da/,cars.com
318,USED,2022,FORD,MAVERICK,XL,31784,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,84,"851 S Main St LaBelle, FL 33935",2023-06-04,http://cars.com///vehicledetail/de4bb650-edd0-41ff-ae91-c47f092393ca/,cars.com
319,USED,2022,FORD,MAVERICK,LARIAT,39995,Shadow Black,Desert Brown,All-wheel Drive,Gasoline,19068,"2105 Washtenaw Ave Ypsilanti, MI 48197",2023-06-04,http://cars.com///vehicledetail/cb8c7646-4635-4518-ae32-bdd05b1f7696/,cars.com
320,USED,2022,FORD,MAVERICK,LARIAT,32995,Orange,Desert,Front-wheel Drive,Gasoline,18880,"40555 Van Dyke Sterling Heights, MI 48313",2023-06-04,http://cars.com///vehicledetail/69fac41b-5b8d-4a18-961c-81509906f32d/,cars.com
321,USED,2022,FORD,MAVERICK,XL,41777,Blue,–,All-wheel Drive,Gasoline,7131,"4000 East Division Street Evansville, IN 47715",2023-06-04,http://cars.com///vehicledetail/0a02f982-9819-40f2-9df4-f1ee7927bd33/,cars.com
322,USED,2022,FORD,MAVERICK,XLT,34900,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,13147,"3156 Tamiami Trail Port Charlotte, FL 33952",2023-06-04,http://cars.com///vehicledetail/3fa035b9-a089-45a0-b53e-f7cd90ef5fbc/,cars.com
323,USED,2022,FORD,MAVERICK,LARIAT,39996,Orange,Desert,All-wheel Drive,Gasoline,3768,"1100 E Walnut St Evansville, IN 47714",2023-06-04,http://cars.com///vehicledetail/02246b13-c60c-470d-9524-99d181bfa52e/,cars.com
324,USED,2022,FORD,MAVERICK,XLT,34991,Shadow Black,Navy Pier,Front-wheel Drive,Gasoline,4046,"1100 E Walnut St Evansville, IN 47714",2023-06-04,http://cars.com///vehicledetail/96e9a45a-97f0-41cb-a037-7a254c71f49a/,cars.com
325,USED,2022,FORD,MAVERICK,XLT,35998,White,Gray,Front-wheel Drive,Gasoline,1042,"300 Keller St Manchester, NH 03103",2023-06-04,http://cars.com///vehicledetail/3bff18e8-8b6b-445f-ae10-6c5bb1be22cd/,cars.com
326,USED,2022,FORD,MAVERICK,XLT,34927,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,24810,"70 Keller St Manchester, NH 03103",2023-06-04,http://cars.com///vehicledetail/8d7b047e-50f9-4177-ac5c-adcd02baf55b/,cars.com
327,CERTIFIED,2022,FORD,MAVERICK,XLT,34997,HOT PEPPER RED TC METALLIC,NAVY PIER -MED SLATE TRIM,–,–,32779,"1475 South Willow Street Manchester, NH 03103",2023-06-04,http://cars.com///vehicledetail/19380dc0-37e9-4be2-a516-07f04f89a84f/,cars.com
328,USED,2022,FORD,MAVERICK,XLT,31815,Chili Pepper Red,Navy Pier,All-wheel Drive,Gasoline,24813,"205 John E Devine Drive Manchester, NH 03103",2023-06-04,http://cars.com///vehicledetail/fb2d0f78-8a85-4a72-9994-8592f85494cd/,cars.com
329,USED,2022,FORD,MAVERICK,LARIAT,40013,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,18857,"37911 Grand River Ave Farmington Hills, MI 48335",2023-06-04,http://cars.com///vehicledetail/9adb70f5-3421-45b3-a050-349dca5336ea/,cars.com
330,USED,2022,FORD,MAVERICK,XLT,31999,Oxford White,Navy Pier,All-wheel Drive,Gasoline,15812,"39300 West 10 Mile Road Farmington Hills, MI 48335",2023-06-04,http://cars.com///vehicledetail/76b012be-b978-4723-a7b8-e4d8afcc24e5/,cars.com
331,USED,2022,FORD,MAVERICK,XLT,37995,Black,Black Onyx,Front-wheel Drive,Hybrid,1606,"3480 Jackson Ave Ann Arbor, MI 48103",2023-06-04,http://cars.com///vehicledetail/118be12d-0131-40fb-a91d-8ee6b7f0fa5d/,cars.com
332,USED,2022,FORD,MAVERICK,LARIAT,38895,Oxford White,Desert,All-wheel Drive,Gasoline,16079,"12425 30 Mile Road Washington Twp, MI 48095",2023-06-04,http://cars.com///vehicledetail/e7c2df50-c78e-4544-96d6-3f59c602a0a8/,cars.com
333,USED,2022,FORD,MAVERICK,XLT,36995,Velocity Blue,Navy Pier,All-wheel Drive,Gasoline,2187,"12425 30 Mile Road Washington Twp, MI 48095",2023-06-04,http://cars.com///vehicledetail/0210e629-f4d9-4eea-b0fe-b4d84358d6f7/,cars.com
334,USED,2023,FORD,MAVERICK,XLT,35900,Cyber Orange Metallic Tricoat,–,All-wheel Drive,Gasoline,77,"29710 Wixom Road Wixom, MI 48393",2023-06-04,http://cars.com///vehicledetail/ed4efe18-aea9-4e04-81d5-81a8f9adcc11/,cars.com
335,USED,2022,FORD,MAVERICK,XL,31950,Velocity Blue Metallic,Black Onyx,Front-wheel Drive,Gasoline,6782,"1908 S McCall Rd Englewood, FL 34223",2023-06-04,http://cars.com///vehicledetail/ac7bd049-a7f9-4066-b5ee-069d08f2d829/,cars.com
336,USED,2023,FORD,MAVERICK,XLT,34936,Area 51,Black Onyx,All-wheel Drive,Gasoline,120,"1445 South Main Street Chelsea, MI 48118",2023-06-04,http://cars.com///vehicledetail/8e7a5a12-92e4-46b3-8139-57dd3904410b/,cars.com
337,USED,2022,FORD,MAVERICK,XL,31998,Black,Black,Front-wheel Drive,Gasoline,11670,"7420 State Road 84 Davie, FL 33317",2023-06-04,http://cars.com///vehicledetail/ab363c66-7e0c-454b-81d2-89ec77f2caf0/,cars.com
338,USED,2023,FORD,MAVERICK,XLT,36811,Green,–,All-wheel Drive,Gasoline,485,"2600 Colonial Blvd Fort Myers, FL 33907",2023-06-04,http://cars.com///vehicledetail/cd15a912-962b-472f-aeed-3755d611b809/,cars.com
339,USED,2023,FORD,MAVERICK,XLT,35529,Carbonized Gray Metallic,–,Front-wheel Drive,Gasoline,6686,"2600 Colonial Blvd Fort Myers, FL 33907",2023-06-04,http://cars.com///vehicledetail/1db31120-6f65-4cc6-b32a-34d83c7808b2/,cars.com
340,USED,2023,FORD,MAVERICK,XLT,35499,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,4435,"6011 Pembroke Rd Hollywood, FL 33023",2023-06-04,http://cars.com///vehicledetail/e69527ff-b508-4f35-9218-44aefef952e5/,cars.com
341,USED,2023,FORD,MAVERICK,XLT,35699,Iconic Silver Metallic,Gray,Front-wheel Drive,Hybrid,6764,"21151 NW 2nd Ave Miami, FL 33169",2023-06-04,http://cars.com///vehicledetail/45e767cd-82c9-4bc8-be84-6ca1b1aa2b08/,cars.com
342,USED,2022,FORD,MAVERICK,LARIAT,42000,Green,Desert,All-wheel Drive,Gasoline,11062,"1765 US-231 Crawfordsville, IN 47933",2023-06-04,http://cars.com///vehicledetail/040baa6f-f3bb-4daf-86ca-4d164a77cf39/,cars.com
343,USED,2022,FORD,MAVERICK,XLT,35799,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,5490,,2023-06-04,http://cars.com///vehicledetail/d9eac392-e1ae-4c14-8eb4-c7afd8fce6c9/,cars.com
344,CERTIFIED,2022,FORD,MAVERICK,XLT,35391,CARBONIZED GREY METALLIC,NAVY PIER -MED SLATE TRIM,–,–,3557,"9000 NW 7th Ave Miami, FL 33150",2023-06-04,http://cars.com///vehicledetail/51595d66-9c6c-4e5a-b683-60847fb2f785/,cars.com
345,CERTIFIED,2022,FORD,MAVERICK,XLT,38000,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,271,"2525 Owen Road Fenton, MI 48430",2023-06-04,http://cars.com///vehicledetail/cc20b82a-bac1-4a3d-b90f-170907ec63ce/,cars.com
346,USED,2022,FORD,MAVERICK,XL,10250,Black,Gray,Front-wheel Drive,Gasoline,18289,"5700 NW 27th Ave Miami, FL 33142",2023-06-04,http://cars.com///vehicledetail/62b17fc6-6e99-4c4f-a745-44eb7f2f5bf4/,cars.com
347,USED,2022,FORD,MAVERICK,LARIAT,39595,Green,Desert,Front-wheel Drive,Hybrid,2061,"4875 NW 77th Ave Doral, FL 33166",2023-06-04,http://cars.com///vehicledetail/a57e25e0-df39-438f-8beb-77518857ef4e/,cars.com
348,USED,2022,FORD,MAVERICK,XLT,33046,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,1224,"28450 S. Tamiami Trail Bonita Springs, FL 34134",2023-06-04,http://cars.com///vehicledetail/695da409-391b-4f79-bb4e-60bf4ebd4c16/,cars.com
349,USED,2022,FORD,MAVERICK,XLT,36900,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,906,"1820 S Centerville Rd Sturgis, MI 49091",2023-06-04,http://cars.com///vehicledetail/911883fa-3695-4512-935e-9ff1f2e8495d/,cars.com
350,USED,2022,FORD,MAVERICK,XL,30950,Cactus Green / Gray,Black Onyx,Front-wheel Drive,Hybrid,13094,"13315 N. Tamiami Trail Naples, FL 34110",2023-06-04,http://cars.com///vehicledetail/ba39e612-2d00-4696-8764-9b14577b039a/,cars.com
351,USED,2022,FORD,MAVERICK,LARIAT,38998,Black,Brown,All-wheel Drive,Gasoline,14093,"1300 NW 98th Ct Doral, FL 33172",2023-06-04,http://cars.com///vehicledetail/a0f80a3d-59e0-4cbf-8618-e93183627ff2/,cars.com
352,USED,2023,FORD,MAVERICK,XLT,38166,Green,–,Front-wheel Drive,Hybrid,38,"59 Bisson Ave Laconia, NH 03246",2023-06-04,http://cars.com///vehicledetail/7c913a17-71f9-4519-a946-2b6114a50075/,cars.com
353,USED,2022,FORD,MAVERICK,LARIAT,37990,Orange,Desert,Front-wheel Drive,Gasoline,5568,"1471 Airport Pulling Rd N Naples, FL 34104",2023-06-04,http://cars.com///vehicledetail/9b96bc41-cbe4-4010-9e7e-bed62f900312/,cars.com
354,USED,2022,FORD,MAVERICK,XLT,35890,Area 51,Navy Pier,Front-wheel Drive,Hybrid,8889,"1471 Airport Pulling Rd N Naples, FL 34104",2023-06-04,http://cars.com///vehicledetail/22b094c5-8c7e-4dac-9371-c145bd9fff72/,cars.com
355,USED,2023,FORD,MAVERICK,LARIAT,42890,Iconic Silver Metallic,Desert,All-wheel Drive,Gasoline,310,"1471 Airport Pulling Rd N Naples, FL 34104",2023-06-04,http://cars.com///vehicledetail/d0b87146-dea4-42d2-960e-999eee9543c5/,cars.com
356,USED,2023,FORD,MAVERICK,XL,32990,Shadow Black,Black Onyx,Front-wheel Drive,Hybrid,48,"1471 Airport Pulling Rd N Naples, FL 34104",2023-06-04,http://cars.com///vehicledetail/f068bce3-f755-498a-ae9a-0c8ad2b87f81/,cars.com
357,USED,2022,FORD,MAVERICK,XLT,36610,Carbonized Grey Metallic,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,2307,"6200 Pensacola Blvd Pensacola, FL 32505",2023-06-04,http://cars.com///vehicledetail/da35e3b5-926b-4d6e-b883-b91e9dfa9b9c/,cars.com
358,USED,2022,FORD,MAVERICK,LARIAT,42850,Oxford White,Desert,Front-wheel Drive,Gasoline,3494,"230 Beverly Parkway Pensacola, FL 32505",2023-06-04,http://cars.com///vehicledetail/c4bc9250-9fbd-4a53-99d9-8849346a0ce6/,cars.com
359,USED,2023,FORD,MAVERICK,XLT,37850,Cyber Orange Metallic Tricoat,Navy Pier,Front-wheel Drive,Gasoline,19,"230 Beverly Parkway Pensacola, FL 32505",2023-06-04,http://cars.com///vehicledetail/f609304a-427b-4d76-80f5-63fb79849f0b/,cars.com
360,USED,2022,FORD,MAVERICK,XLT,35798,Cactus Grey,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,7646,"1960 East Main Street Owosso, MI 48867",2023-06-04,http://cars.com///vehicledetail/743894ee-211f-4921-9a6d-386288fc2f10/,cars.com
361,USED,2022,FORD,MAVERICK,XLT,38990,Gray,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,1586,"704 South Heaton Street Knox, IN 46534",2023-06-04,http://cars.com///vehicledetail/82dacdc8-85ea-465c-80a1-80bf09456654/,cars.com
362,USED,2022,FORD,MAVERICK,LARIAT,31495,Silver,Brown,All-wheel Drive,Gasoline,9365,"559 Mountain View Rd Williston, VT 05495",2023-06-04,http://cars.com///vehicledetail/92617ae8-8fa5-4e59-9a38-a4ece1ff945c/,cars.com
363,CERTIFIED,2022,FORD,MAVERICK,XLT,33991,Black,Blue,All-wheel Drive,Gasoline,0,"91 Main St Westbrook, ME 04092",2023-06-04,http://cars.com///vehicledetail/c6e1e2d2-567d-4a85-9126-86ce12992f08/,cars.com
364,CERTIFIED,2022,FORD,MAVERICK,XLT,41399,CACTUS GREY,NAVY PIER -MED SLATE TRIM,–,–,,"8 Memorial Dr St Johnsbury, VT 05819",2023-06-04,http://cars.com///vehicledetail/a4eb78a6-3359-4e20-ac4a-59d5f985dba0/,cars.com
365,USED,2022,FORD,MAVERICK,XLT,39800,Carbonized Gray,Navy Pier,All-wheel Drive,Gasoline,7515,"101 Bell Road Rte. 1 24 east Watseka, IL 60970",2023-06-04,http://cars.com///vehicledetail/7580a0cc-ae72-4092-b739-1fc1f34fb758/,cars.com
366,USED,2022,FORD,MAVERICK,LARIAT,41994,Shadow Black,Desert,All-wheel Drive,Gasoline,7616,"11979 Fulton St E Lowell, MI 49331",2023-06-04,http://cars.com///vehicledetail/b6fca4e3-6033-482c-b565-56000b391990/,cars.com
367,CERTIFIED,2022,FORD,MAVERICK,LARIAT,37900,Carbonized Gray Metallic,–,All-wheel Drive,Gasoline,39882,"500 Joe Mann Blvd Midland, MI 48642",2023-06-04,http://cars.com///vehicledetail/7feca540-c0d2-4ea3-ac7a-3f31cbaf61eb/,cars.com
368,USED,2022,FORD,MAVERICK,XL,34994,Blue,Blue,Front-wheel Drive,Gasoline,11556,"1421 W McCord St Centralia, IL 62801",2023-06-04,http://cars.com///vehicledetail/6a99d649-381a-42ed-b5ab-ef80305ce1d9/,cars.com
369,USED,2022,FORD,MAVERICK,XLT,39973,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2018,"1213 Sunset Dr Vandalia, IL 62471",2023-06-04,http://cars.com///vehicledetail/cdd9acab-3662-4ba7-8089-aad76cba41e5/,cars.com
370,USED,2022,FORD,MAVERICK,LARIAT,40960,Gray,Desert,All-wheel Drive,Gasoline,6639,"1415 E Pickard Mount Pleasant, MI 48858",2023-06-04,http://cars.com///vehicledetail/b98361a9-20a9-482a-8b17-1bed7b1b6f21/,cars.com
371,USED,2022,FORD,MAVERICK,XLT,34495,Area 51,Gray,Front-wheel Drive,Hybrid,10860,"394 W. Washington Zeeland, MI 49464",2023-06-04,http://cars.com///vehicledetail/e93968f5-551c-4cba-9c88-5a3b938b5817/,cars.com
372,USED,2022,FORD,MAVERICK,LARIAT,38695,Gray,Desert,All-wheel Drive,Gasoline,20400,"222 S. Locust St. Manteno, IL 60950",2023-06-04,http://cars.com///vehicledetail/210451f2-021f-4344-89eb-53a96611942d/,cars.com
373,USED,2022,FORD,MAVERICK,XLT,38693,Blue,Navy Pier,All-wheel Drive,Gasoline,13555,"222 S. Locust St. Manteno, IL 60950",2023-06-04,http://cars.com///vehicledetail/0a1ea8ff-2c2e-47af-af44-3ffee9507f0a/,cars.com
374,USED,2023,FORD,MAVERICK,XLT,36499,Red,Black,All-wheel Drive,Gasoline,29,"14633 Cicero Ave Midlothian, IL 60445",2023-06-04,http://cars.com///vehicledetail/2a4140bc-1932-493f-8b70-c74481b875de/,cars.com
375,USED,2023,FORD,MAVERICK,XL,37864,Gray,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,367,"768 IL-13 Marissa, IL 62257",2023-06-04,http://cars.com///vehicledetail/30eaf936-4090-4834-a3d7-527477f91548/,cars.com
376,USED,2023,FORD,MAVERICK,XL,36950,Gray,Black Onyx,Front-wheel Drive,Hybrid,244,"8425 159th St Tinley Park, IL 60487",2023-06-04,http://cars.com///vehicledetail/b07e4da9-e81a-4ecd-8ace-9d96eabffee6/,cars.com
377,CERTIFIED,2022,FORD,MAVERICK,XLT,,AREA 51,NAVY PIER -MED SLATE TRIM,–,–,10464,"1135 S Water St Wilmington, IL 60481",2023-06-04,http://cars.com///vehicledetail/7632126a-af90-4344-ad13-1df1eca0c1ea/,cars.com
378,USED,2023,FORD,MAVERICK,LARIAT,43991,Shadow Black,Desert,All-wheel Drive,Gasoline,15,"7725 W 98th St Hickory Hills, IL 60457",2023-06-04,http://cars.com///vehicledetail/0325e318-06f8-4b55-8b61-42e675f8844c/,cars.com
379,CERTIFIED,2022,FORD,MAVERICK,FOR,,AREA 51,DESERT BROWN TRIM,–,–,7639,"8445 45th St Lyons, IL 60534",2023-06-04,http://cars.com///vehicledetail/6a7d5ac2-012d-41c7-b0d9-84012899a291/,cars.com
380,USED,2022,FORD,MAVERICK,LARIAT,33999,Cactus,Desert,Front-wheel Drive,Hybrid,19990,"3125 N Cicero Ave Chicago, IL 60641",2023-06-04,http://cars.com///vehicledetail/2e35d594-338e-41b4-856e-7fa3230d06c7/,cars.com
381,USED,1972,FORD,MAVERICK,SPRINT,,"White, Blue, Red","White, Red, Blue",–,–,40959,"1237 Central Park Dr O Fallon, IL 62269",2023-06-04,http://cars.com///vehicledetail/2e8b8d21-a88b-4793-94e4-8832cb83c52d/,cars.com
382,USED,1970,FORD,MAVERICK,FOR,,Bright Green/Gold Metallic,Black,–,–,92831,"1237 Central Park Dr O Fallon, IL 62269",2023-06-04,http://cars.com///vehicledetail/3396aedf-fb07-4299-9069-f500c1dfd43c/,cars.com
383,USED,1972,FORD,MAVERICK,FOR,,Red,Red/Black,–,–,55388,"1237 Central Park Dr O Fallon, IL 62269",2023-06-04,http://cars.com///vehicledetail/f00cd947-8978-4eec-bd06-92cd933ca952/,cars.com
384,USED,2023,FORD,MAVERICK,XLT,38625,Black,Navy Pier,Front-wheel Drive,Hybrid,185,"127 Regency Park Drive O'Fallon, IL 62269",2023-06-04,http://cars.com///vehicledetail/a817207a-918d-4fe0-b8d2-ca3b6b621d76/,cars.com
385,USED,2022,FORD,MAVERICK,XL,33977,Blue,Black Onyx,All-wheel Drive,Gasoline,3063,"2500 North Ave. Melrose Park, IL 60160",2023-06-04,http://cars.com///vehicledetail/5c987215-f566-4bc3-ba58-010675dd7906/,cars.com
386,USED,2022,FORD,MAVERICK,XLT,39750,Area 51,Navy Pier,All-wheel Drive,Gasoline,8542,"1815 W. Ogden Ave Downers Grove, IL 60515",2023-06-04,http://cars.com///vehicledetail/574d85e0-ca7c-4ddf-bdab-8134ca1e9326/,cars.com
387,USED,2022,FORD,MAVERICK,LARIAT,43990,Hot Pepper Red Tinted Clearcoat,Desert,All-wheel Drive,Gasoline,3639,"1815 W. Ogden Ave Downers Grove, IL 60515",2023-06-04,http://cars.com///vehicledetail/4ad86d4a-a10b-411e-a05e-6aa72951f37d/,cars.com
388,USED,2022,FORD,MAVERICK,XL,35000,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,18077,"1815 W. Ogden Ave Downers Grove, IL 60515",2023-06-04,http://cars.com///vehicledetail/e6baab02-f269-4999-8a9f-6112e53688ef/,cars.com
