,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed,url,data_source_name
3,USED,2023,FORD,MAVERICK,XLT,36995,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,1865,"2500 W Henrietta Rd Rochester, NY 14623",2023-05-11,https://www.cars.com,cars.com
4,CERTIFIED,2022,FORD,MAVERICK,XLT,37898,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,3670,"2000 E Baker St Plant City, FL 33563",2023-05-11,https://www.cars.com,cars.com
5,USED,2022,FORD,MAVERICK,XLT,31560,Cactus,Navy Pier,All-wheel Drive,Gasoline,43951,"1425 W Main St Bartow, FL 33830",2023-05-11,https://www.cars.com,cars.com
6,USED,2022,FORD,MAVERICK,XLT,35900,Area 51,Navy Pier,Front-wheel Drive,Hybrid,12946,"2002 N Frontage Rd Plant City, FL 33563",2023-05-11,https://www.cars.com,cars.com
7,USED,2022,FORD,MAVERICK,XLT,34990,Oxford White,Navy Pier,All-wheel Drive,Gasoline,4370,"1129 Murfreesboro Rd. Franklin, TN 37064",2023-05-11,https://www.cars.com,cars.com
8,USED,2022,FORD,MAVERICK,LARIAT,40747,Chili Pepper Red,Desert,All-wheel Drive,Gasoline,2138,"8 Uxbridge Rd Mendon, MA 01756",2023-05-11,https://www.cars.com,cars.com
9,USED,2022,FORD,MAVERICK,XL,36040,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,6083,"1873 E Tipton St Seymour, IN 47274",2023-05-11,https://www.cars.com,cars.com
10,USED,2022,FORD,MAVERICK,XL,31700,Blue,Brown,Front-wheel Drive,CVT Transmission,13000,"Sid from Providence, RI 02908",2023-05-11,https://www.cars.com,cars.com
11,USED,2022,FORD,MAVERICK,LARIAT,39524,Gray,Desert,All-wheel Drive,Gasoline,5101,"212 Comtide Ct Franklin, TN 37067",2023-05-11,https://www.cars.com,cars.com
12,USED,2023,FORD,MAVERICK,XLT,39998,Black,Gray,FWD,Hybrid,2505,"2501 Powell Ave Nashville, TN 37204",2023-05-11,https://www.cars.com,cars.com
13,USED,2022,FORD,MAVERICK,XLT,36999,Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,7629,"2795 N State Hwy 7 North Vernon, IN 47265",2023-05-11,https://www.cars.com,cars.com
14,CERTIFIED,2022,FORD,MAVERICK,XLT,36300,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,18675,"28739 State Road 54 Wesley Chapel, FL 33543",2023-05-11,https://www.cars.com,cars.com
15,CERTIFIED,2022,FORD,MAVERICK,XLT,35574,Blue,Navy Pier,Front-wheel Drive,Gasoline,25315,"28739 State Road 54 Wesley Chapel, FL 33543",2023-05-11,https://www.cars.com,cars.com
16,USED,2022,FORD,MAVERICK,XLT,35991,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,6967,"11780 Tampa Gateway Blvd Seffner, FL 33584",2023-05-11,https://www.cars.com,cars.com
17,USED,2022,FORD,MAVERICK,XL,33564,Cactus Green / Gray,Black Onyx,Front-wheel Drive,Hybrid,19539,"646 Thompson Lane Nashville, TN 37204",2023-05-11,https://www.cars.com,cars.com
18,USED,2022,FORD,MAVERICK,XLT,36639,Gray,Navy Pier,Front-wheel Drive,Hybrid,13963,"1875 W McEwen Dr Franklin, TN 37067",2023-05-11,https://www.cars.com,cars.com
19,CERTIFIED,2022,FORD,MAVERICK,XL,33900,CARBONIZED GREY METALLIC,BLACK ONYX-MED DK SLATE TRI,–,–,10715,"968 Bridge Rd Northampton, MA 01060",2023-05-11,https://www.cars.com,cars.com
20,USED,2022,FORD,MAVERICK,LARIAT,38995,Black,Desert,Front-wheel Drive,Hybrid,22765,"607 Highway 33 Hamilton, NJ 08619",2023-05-11,https://www.cars.com,cars.com
21,USED,2022,FORD,MAVERICK,XL,31788,Blue,Black Onyx,All-wheel Drive,Gasoline,2311,"7555 Roswell Road Atlanta, GA 30350",2023-05-11,https://www.cars.com,cars.com
22,USED,2022,FORD,MAVERICK,XLT,38450,Alto Blue Tinted Clearcoat Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,8982,"1638 Hughes Rd Madison, AL 35758",2023-05-11,https://www.cars.com,cars.com
23,USED,2023,FORD,MAVERICK,XLT,38900,Gray,Blue,All-wheel Drive,Gasoline,6066,"5255 AL-157 Cullman, AL 35058",2023-05-11,https://www.cars.com,cars.com
24,USED,2023,FORD,MAVERICK,XLT,34999,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,84,"2966 N Dale Mabry Hwy Tampa, FL 33607",2023-05-11,https://www.cars.com,cars.com
25,CERTIFIED,2022,FORD,MAVERICK,XLT,38900,ICONIC SILVER METALLIC,NAVY PIER -MED SLATE TRIM,–,–,16933,"3004 East Avenue, Rt 49 Central Square, NY 13036",2023-05-11,https://www.cars.com,cars.com
26,USED,2023,FORD,MAVERICK,XLT,38899,Cyber Orange Metallic Tricoat,Black Onyx,All-wheel Drive,Gasoline,500,"5815 N Dale Mabry Hwy Tampa, FL 33614",2023-05-11,https://www.cars.com,cars.com
27,CERTIFIED,2022,FORD,MAVERICK,XLT,33883,Area 51,Navy Pier,All-wheel Drive,Gasoline,12426,"5815 N Dale Mabry Hwy Tampa, FL 33614",2023-05-11,https://www.cars.com,cars.com
28,USED,2022,FORD,MAVERICK,LARIAT,41477,Gray,Desert,All-wheel Drive,Gasoline,12707,"154 E Main St Milford, MA 01757",2023-05-11,https://www.cars.com,cars.com
29,USED,2022,FORD,MAVERICK,XLT,36705,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,5270,"1 Main St Greenfield, MA 01301",2023-05-11,https://www.cars.com,cars.com
30,USED,2022,FORD,MAVERICK,LARIAT,42888,Orange,Desert,All-wheel Drive,Gasoline,4556,"1211 Beltline Rd SW Decatur, AL 35601",2023-05-11,https://www.cars.com,cars.com
31,USED,2023,FORD,MAVERICK,LARIAT,42900,Red,–,All-wheel Drive,Gasoline,3610,"1003 Hudson River Rd Mechanicville, NY 12118",2023-05-11,https://www.cars.com,cars.com
32,USED,2022,FORD,MAVERICK,XLT,38995,Hot Pepper Red Tinted Clearcoat,Navy Pier,All-wheel Drive,Gasoline,5349,"24777 Hall Road Macomb, MI 48042",2023-05-11,https://www.cars.com,cars.com
33,USED,2022,FORD,MAVERICK,XL,35929,Gray,–,All-wheel Drive,Gasoline,3680,"9090 E Adamo Dr Tampa, FL 33619",2023-05-11,https://www.cars.com,cars.com
34,USED,2023,FORD,MAVERICK,XL,35454,Oxford White,–,Front-wheel Drive,Hybrid,250,"9740 Adamo Dr Tampa, FL 33619",2023-05-11,https://www.cars.com,cars.com
35,USED,2022,FORD,MAVERICK,XLT,33884,Cactus,Navy Pier,All-wheel Drive,Gasoline,7275,"9740 Adamo Dr Tampa, FL 33619",2023-05-11,https://www.cars.com,cars.com
36,USED,2022,FORD,MAVERICK,LARIAT,43997,Cactus,Desert,All-wheel Drive,Gasoline,13866,"2630 Pelham Parkway Pelham, AL 35124",2023-05-11,https://www.cars.com,cars.com
37,USED,2023,FORD,MAVERICK,LARIAT,42890,WH,BROWN,All-wheel Drive,Gasoline,1679,"3923 Route 104 Williamson, NY 14589",2023-05-11,https://www.cars.com,cars.com
38,USED,2022,FORD,MAVERICK,XL,28998,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,3367,"1207 E Brandon Blvd Brandon, FL 33511",2023-05-11,https://www.cars.com,cars.com
39,USED,2023,FORD,MAVERICK,XLT,38980,Alto Blue Metallic Tinted Clearcoat,Navy Pier,All-wheel Drive,Gasoline,180,"88 Turnpike Road Westboro, MA 01581",2023-05-11,https://www.cars.com,cars.com
40,USED,2022,FORD,MAVERICK,XLT,34500,Alto Blue Tinted Clearcoat Metallic,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,11382,"1638 Hughes Rd Madison, AL 35758",2023-05-11,https://www.cars.com,cars.com
41,USED,2022,FORD,MAVERICK,XLT,33490,White,Navy Pier,All-wheel Drive,Gasoline,34780,"135 Belmont St Easton, MA 02375",2023-05-11,https://www.cars.com,cars.com
42,USED,2023,FORD,MAVERICK,XL,34456,Cactus,–,Front-wheel Drive,Hybrid,230,"9740 Adamo Dr Tampa, FL 33619",2023-05-11,https://www.cars.com,cars.com
43,USED,2022,FORD,MAVERICK,LARIAT,36988,Blue,–,Front-wheel Drive,Hybrid,35249,"9751 Adamo Dr Tampa, FL 33619",2023-05-11,https://www.cars.com,cars.com
44,USED,2022,FORD,MAVERICK,XL,32995,Area 51,Black Onyx,FWD,Hybrid,6301,"305 Grant Ave Auburn, NY 13021",2023-05-11,https://www.cars.com,cars.com
45,USED,2022,FORD,MAVERICK,XL,31964,Orange,Navy Pier,Front-wheel Drive,Hybrid,26303,"3061 Transit Rd Elma, NY 14059",2023-05-11,https://www.cars.com,cars.com
46,USED,2022,FORD,MAVERICK,XL,28797,Shadow Black,Black Onyx,Front-wheel Drive,Hybrid,5886,"2510 Jetport Dr Orlando, FL 32809",2023-05-11,https://www.cars.com,cars.com
47,USED,2022,FORD,MAVERICK,XLT,34836,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,6764,"155 W. Kemper Rd. Cincinnati, OH 45246",2023-05-11,https://www.cars.com,cars.com
48,USED,2022,FORD,MAVERICK,XLT,37998,Blue,Gray,All-wheel Drive,Gasoline,255,"4900 Pointe Pkwy Warrensville Heights, OH 44128",2023-05-11,https://www.cars.com,cars.com
49,USED,2022,FORD,MAVERICK,XL,33995,Area 51,Black Onyx,All-wheel Drive,Gasoline,14228,"8053 Burlington Pike Florence, KY 41042",2023-05-11,https://www.cars.com,cars.com
50,USED,2022,FORD,MAVERICK,XLT,34877,Area 51,Navy Pier,Front-wheel Drive,Gasoline,5817,"3101 Center Rd Brunswick, OH 44212",2023-05-11,https://www.cars.com,cars.com
51,USED,2023,FORD,MAVERICK,XLT,34990,Blue,Gray,Front-wheel Drive,CVT Transmission,49,"Zhen from Orlando, FL 32825",2023-05-11,https://www.cars.com,cars.com
52,USED,2022,FORD,MAVERICK,XL,30999,White,Black Onyx,All-wheel Drive,Gasoline,29810,"175 E Main St Norwich, NY 13815",2023-05-11,https://www.cars.com,cars.com
53,USED,2022,FORD,MAVERICK,XL,27839,Black,Black Onyx,Front-wheel Drive,Gasoline,25299,"9051 E Colonial Dr Orlando, FL 32817",2023-05-11,https://www.cars.com,cars.com
54,USED,2022,FORD,MAVERICK,XL,34899,Area 51,Black Onyx,All-wheel Drive,Gasoline,247,"305 Grant Ave Auburn, NY 13021",2023-05-11,https://www.cars.com,cars.com
55,USED,2022,FORD,MAVERICK,LARIAT,42000,Blue,Brown,Front-wheel Drive,CVT Transmission,20000,"Jennifer from Orlando, FL 32825",2023-05-11,https://www.cars.com,cars.com
56,USED,2022,FORD,MAVERICK,XLT,34995,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Gasoline,13600,"9001 E Colonial Dr Orlando, FL 32817",2023-05-11,https://www.cars.com,cars.com
57,USED,2022,FORD,MAVERICK,XLT,37990,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,25273,"4800 Florida - 520 Cocoa, FL 32926",2023-05-11,https://www.cars.com,cars.com
58,USED,2022,FORD,MAVERICK,XLT,37051,Area 51,Navy Pier,Front-wheel Drive,Hybrid,10925,"4800 Florida - 520 Cocoa, FL 32926",2023-05-11,https://www.cars.com,cars.com
59,USED,2022,FORD,MAVERICK,LARIAT,44995,Chili Pepper Red,Desert,All-wheel Drive,Gasoline,2272,"4800 Florida - 520 Cocoa, FL 32926",2023-05-11,https://www.cars.com,cars.com
60,USED,2022,FORD,MAVERICK,XLT,34988,Orange,Navy Pier,FWD,Gasoline,3216,"4032 Commerce Pkwy La Grange, KY 40031",2023-05-11,https://www.cars.com,cars.com
61,USED,2022,FORD,MAVERICK,XLT,38995,Blue,Navy Pier,All-wheel Drive,Gasoline,9509,"2348 US Highway 68 S Bellefontaine, OH 43311",2023-05-11,https://www.cars.com,cars.com
62,CERTIFIED,2022,FORD,MAVERICK,XLT,33901,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,8778,"1551 East Semoran Blvd Apopka, FL 32703",2023-05-11,https://www.cars.com,cars.com
63,USED,2022,FORD,MAVERICK,LARIAT,45752,Carbonized Gray Metallic,Desert,AWD,Gasoline,7754,"776 Magnolia Ave Melbourne, FL 32935",2023-05-11,https://www.cars.com,cars.com
64,USED,2022,FORD,MAVERICK,LARIAT,39986,Silver Metallic,Desert,Front-wheel Drive,Hybrid,12101,"9051 E Colonial Dr Orlando, FL 32817",2023-05-11,https://www.cars.com,cars.com
65,USED,2023,FORD,MAVERICK,XLT,32543,Shadow Black,Black Onyx,Front-wheel Drive,Gasoline,65,"2522 N Dale Mabry Hwy Tampa, FL 33607",2023-05-11,https://www.cars.com,cars.com
66,USED,2022,FORD,MAVERICK,LARIAT,45898,Blue,Desert,All-wheel Drive,Gasoline,3669,"3960 Medina Rd Akron, OH 44333",2023-05-11,https://www.cars.com,cars.com
67,CERTIFIED,2022,FORD,MAVERICK,XLT,37998,Area 51,Navy Pier,All-wheel Drive,Gasoline,12615,"1810 East Irlo Bronson Memorial Hwy Kissimmee, FL 34744",2023-05-11,https://www.cars.com,cars.com
68,USED,2023,FORD,MAVERICK,XLT,39994,Avalanche Gray,Black Onyx,All-wheel Drive,Gasoline,204,"305 Grant Ave Auburn, NY 13021",2023-05-11,https://www.cars.com,cars.com
69,USED,2022,FORD,MAVERICK,XL,33891,Oxford White,Black Onyx,All-wheel Drive,Gasoline,6739,"3505 Chester Blvd. Richmond, IN 47374",2023-05-11,https://www.cars.com,cars.com
70,USED,2022,FORD,MAVERICK,LARIAT,37500,Orange,–,Front-wheel Drive,Gasoline,5761,"6375 Cypress Gardens Blvd Winter Haven, FL 33884",2023-05-11,https://www.cars.com,cars.com
71,USED,2022,FORD,MAVERICK,LARIAT,36283,Iconic Silver Metallic,Desert,Front-wheel Drive,Hybrid,30423,"4200 S. US Hwy 1 Fort Pierce, FL 34982",2023-05-11,https://www.cars.com,cars.com
72,USED,2023,FORD,MAVERICK,XLT,36550,Red,Navy Pier,All-wheel Drive,Gasoline,1512,"2500 Jordan Ln NW Huntsville, AL 35816",2023-05-11,https://www.cars.com,cars.com
73,USED,2022,FORD,MAVERICK,XLT,36277,Cactus,Navy Pier,All-wheel Drive,Gasoline,29,"27758 US Hwy 19 N Clearwater, FL 33763",2023-05-11,https://www.cars.com,cars.com
74,USED,2023,FORD,MAVERICK,XLT,37998,Gray,Gray,FWD,Gasoline,268,"2353 Gallatin Pike N Nashville, TN 37115",2023-05-11,https://www.cars.com,cars.com
75,USED,2023,FORD,MAVERICK,LARIAT,47995,Oxford White,Desert,All-wheel Drive,Gasoline,272,"2305 S. College St. Auburn, AL 36832",2023-05-11,https://www.cars.com,cars.com
76,USED,2022,FORD,MAVERICK,XL,30995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,38032,"10730 Hubler Drive Taylorsville, IN 47280",2023-05-11,https://www.cars.com,cars.com
77,USED,2022,FORD,MAVERICK,LARIAT,36899,Shadow Black,Desert,Front-wheel Drive,Gasoline,2356,"2440 NW Highway 19 Crystal River, FL 34428",2023-05-11,https://www.cars.com,cars.com
78,USED,2022,FORD,MAVERICK,LARIAT,45000,Hot Pepper Red Tinted Clearcoat Metallic,Desert Brown,All-wheel Drive,Gasoline,123,"33450 Lake Road Avon Lake, OH 44012",2023-05-11,https://www.cars.com,cars.com
79,USED,2022,FORD,MAVERICK,XLT,36998,Gray,Gray,All-wheel Drive,Gasoline,11857,"9550 Bluegrass Pkwy Louisville, KY 40299",2023-05-11,https://www.cars.com,cars.com
80,USED,2023,FORD,MAVERICK,XLT,36998,Blue,Gray,Front-wheel Drive,Gasoline,1432,"9550 Bluegrass Pkwy Louisville, KY 40299",2023-05-11,https://www.cars.com,cars.com
81,USED,2022,FORD,MAVERICK,XL,34611,Blue,Navy Pier,All-wheel Drive,Gasoline,4299,"790 North Brindlee Mountain Pkwy Arab, AL 35016",2023-05-11,https://www.cars.com,cars.com
82,USED,2023,FORD,MAVERICK,XLT,35990,–,–,FWD,Hybrid,951,"5041 Ford Pkwy Bessemer, AL 35022",2023-05-11,https://www.cars.com,cars.com
83,USED,2022,FORD,MAVERICK,XLT,35235,Oxford White,Black Onyx,All-wheel Drive,Gasoline,18034,"808 E Lewis and Clark Pkwy Clarksville, IN 47129",2023-05-11,https://www.cars.com,cars.com
84,USED,2022,FORD,MAVERICK,XLT,36998,Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,1839,"1671 Toll Gate Dr Maumee, OH 43537",2023-05-11,https://www.cars.com,cars.com
85,USED,2022,FORD,MAVERICK,LARIAT,42980,Area 51,Desert,All-wheel Drive,Gasoline,867,"809 S 5th St Louisville, KY 40203",2023-05-11,https://www.cars.com,cars.com
86,CERTIFIED,2022,FORD,MAVERICK,LARIAT,40750,Shadow Black,Desert,All-wheel Drive,Gasoline,18647,"100 Oxmoor Lane Louisville, KY 40222",2023-05-11,https://www.cars.com,cars.com
87,USED,2022,FORD,MAVERICK,XLT,38400,Oxford White,Navy Pier,All-wheel Drive,Gasoline,11995,"2265 Old Turnpike Rd Lewisburg, PA 17837",2023-05-11,https://www.cars.com,cars.com
88,USED,2022,FORD,MAVERICK,LARIAT,41477,Red,Brown,All-wheel Drive,Gasoline,450,"8 Uxbridge Rd Mendon, MA 01756",2023-05-11,https://www.cars.com,cars.com
89,USED,2023,FORD,MAVERICK,XL,34395,Area 51,Black Onyx,Front-wheel Drive,Hybrid,61,"1551 W Old Liberty Rd Sykesville, MD 21784",2023-05-11,https://www.cars.com,cars.com
90,USED,2022,FORD,MAVERICK,LARIAT,42850,Oxford White,Desert,Front-wheel Drive,Gasoline,3494,"230 Beverly Parkway Pensacola, FL 32505",2023-05-11,https://www.cars.com,cars.com
91,USED,2023,FORD,MAVERICK,XL,34890,Area 51,Black Onyx,Front-wheel Drive,Hybrid,3449,"1471 Airport Pulling Rd N Naples, FL 34104",2023-05-11,https://www.cars.com,cars.com
92,USED,2022,FORD,MAVERICK,XL,32761,Gray,Black,AWD,Gasoline,9099,"59 Bisson Ave Laconia, NH 03246",2023-05-11,https://www.cars.com,cars.com
93,USED,2022,FORD,MAVERICK,LARIAT,39998,Black,Brown,All-wheel Drive,Gasoline,14093,"1300 NW 98th Ct Doral, FL 33172",2023-05-11,https://www.cars.com,cars.com
94,USED,2023,FORD,MAVERICK,XL,35949,Gray,Black Onyx,Front-wheel Drive,Hybrid,215,"13397 Britton Park Rd Fishers, IN 46038",2023-05-11,https://www.cars.com,cars.com
95,USED,2022,FORD,MAVERICK,XLT,37641,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2018,"1213 Sunset Dr Vandalia, IL 62471",2023-05-11,https://www.cars.com,cars.com
96,USED,2022,FORD,MAVERICK,XL,23950,White,Gray,All-wheel Drive,Gasoline,8392,"5700 NW 27th Ave Miami, FL 33142",2023-05-11,https://www.cars.com,cars.com
98,USED,2023,FORD,MAVERICK,XLT,34907,Area 51,Black Onyx,All-wheel Drive,Gasoline,48,"7100 Grand River Road Brighton, MI 48114",2023-05-11,https://www.cars.com,cars.com
99,USED,2023,FORD,MAVERICK,XLT,35991,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,4435,"6011 Pembroke Rd Hollywood, FL 33023",2023-05-11,https://www.cars.com,cars.com
100,USED,2023,FORD,MAVERICK,XLT,40875,Oxford White,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,2353,"235 Miracle Strip Pkwy SW Fort Walton Beach, FL 32548",2023-05-11,https://www.cars.com,cars.com
101,USED,2023,FORD,MAVERICK,XLT,39410,Green,–,All-wheel Drive,Gasoline,485,"2600 Colonial Blvd Fort Myers, FL 33907",2023-05-11,https://www.cars.com,cars.com
102,USED,2023,FORD,MAVERICK,XLT,37998,White,Blue,AWD,Gasoline,838,"3000 Colonial Blvd Fort Myers, FL 33966",2023-05-11,https://www.cars.com,cars.com
103,USED,2022,FORD,MAVERICK,XL,32991,Area 51,Black Onyx,Front-wheel Drive,Hybrid,1780,"2801 S 11th St Niles, MI 49120",2023-05-11,https://www.cars.com,cars.com
104,USED,2022,FORD,MAVERICK,XLT,34898,Area 51,Navy Pier,Front-wheel Drive,Hybrid,9025,"51466 State Rte 19 Elkhart, IN 46514",2023-05-11,https://www.cars.com,cars.com
105,USED,2022,FORD,MAVERICK,XLT,36499,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,5490,,2023-05-11,https://www.cars.com,cars.com
106,USED,2022,FORD,MAVERICK,LARIAT,39500,Orange,Desert,All-wheel Drive,Gasoline,16862,"959 W 15th St Panama City, FL 32401",2023-05-11,https://www.cars.com,cars.com
107,USED,2023,FORD,MAVERICK,XLT,37850,Cyber Orange Metallic Tricoat,Navy Pier,Front-wheel Drive,Gasoline,19,"230 Beverly Parkway Pensacola, FL 32505",2023-05-11,https://www.cars.com,cars.com
108,USED,2022,FORD,MAVERICK,XLT,37698,Cactus,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,7646,"1960 East Main Street Owosso, MI 48867",2023-05-11,https://www.cars.com,cars.com
109,CERTIFIED,2022,FORD,MAVERICK,XLT,33991,Black,Blue,All-wheel Drive,Gasoline,0,"91 Main St Westbrook, ME 04092",2023-05-11,https://www.cars.com,cars.com
110,USED,2022,FORD,MAVERICK,XLT,36000,Blue,Navy Pier,All-wheel Drive,Gasoline,9815,"2212 Lake Land Blvd Mattoon, IL 61938",2023-05-11,https://www.cars.com,cars.com
111,USED,2022,FORD,MAVERICK,XLT,35947,Area 51,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,17928,"1501 W Pine St Hattiesburg, MS 39401",2023-05-11,https://www.cars.com,cars.com
112,USED,2023,FORD,MAVERICK,XL,36950,Gray,Black Onyx,Front-wheel Drive,Hybrid,244,"8425 159th St Tinley Park, IL 60487",2023-05-11,https://www.cars.com,cars.com
113,USED,2023,FORD,MAVERICK,XL,37864,–,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,367,"768 IL-13 Marissa, IL 62257",2023-05-11,https://www.cars.com,cars.com
114,USED,2022,FORD,MAVERICK,XLT,39346,Blue,Navy Pier,All-wheel Drive,Gasoline,13555,"1497 N State Route 50 Bourbannais, IL 60914",2023-05-11,https://www.cars.com,cars.com
115,USED,2022,FORD,MAVERICK,LARIAT,39000,Gray,Desert,All-wheel Drive,Gasoline,20400,"1497 N State Route 50 Bourbannais, IL 60914",2023-05-11,https://www.cars.com,cars.com
116,USED,2022,FORD,MAVERICK,XLT,36900,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,18399,"9809 Indianapolis Blvd Highland, IN 46322",2023-05-11,https://www.cars.com,cars.com
117,USED,2022,FORD,MAVERICK,XLT,36000,Blue,Navy Pier,Front-wheel Drive,Hybrid,33315,"959 W 15th St Panama City, FL 32401",2023-05-11,https://www.cars.com,cars.com
118,USED,2023,FORD,MAVERICK,XL,34998,Blue,Black,Front-wheel Drive,Gasoline,553,"3475 S. Germantown Road Memphis, TN 38119",2023-05-11,https://www.cars.com,cars.com
119,USED,2022,FORD,MAVERICK,LARIAT,39060,–,–,Front-wheel Drive,Hybrid,21049,"2000 10th Ave N Lake Worth, FL 33461",2023-05-11,https://www.cars.com,cars.com
120,USED,2022,FORD,MAVERICK,XLT,32998,Green,Gray,All-wheel Drive,Gasoline,51164,"7771 Highway #64 Memphis, TN 38133",2023-05-11,https://www.cars.com,cars.com
121,USED,2022,FORD,MAVERICK,XL,31798,Blue,Black Onyx,All-wheel Drive,Gasoline,10301,"3560 28th Street SE Grand Rapids, MI 49512",2023-05-11,https://www.cars.com,cars.com
122,USED,2022,FORD,MAVERICK,LARIAT,42100,Oxford White,Desert,All-wheel Drive,Gasoline,7721,"14633 Cicero Ave Midlothian, IL 60445",2023-05-11,https://www.cars.com,cars.com
123,USED,2022,FORD,MAVERICK,XLT,34985,Gray,–,All-wheel Drive,Gasoline,24107,"1011 S Main St Cheshire, CT 06410",2023-05-11,https://www.cars.com,cars.com
124,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,8,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11,https://www.cars.com,cars.com
125,USED,2023,FORD,MAVERICK,XL,31910,Oxford White,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,10,"151 Portsmouth Ave Exeter, NH 03833",2023-05-11,https://www.cars.com,cars.com
126,USED,2022,FORD,MAVERICK,XL,33995,Oxford White,Black Onyx,All-wheel Drive,Gasoline,2847,"1508 Morrissey Dr Bloomington, IL 61701",2023-05-11,https://www.cars.com,cars.com
127,USED,2022,FORD,MAVERICK,XL,30962,Shadow Black,Black Onyx,Front-wheel Drive,Hybrid,624,"720 S Deerfield Rd Pontiac, IL 61764",2023-05-11,https://www.cars.com,cars.com
128,USED,2022,FORD,MAVERICK,LARIAT,42995,Shadow Black,Desert,All-wheel Drive,Gasoline,7616,"11979 Fulton St E Lowell, MI 49331",2023-05-11,https://www.cars.com,cars.com
129,USED,2022,FORD,MAVERICK,XLT,38998,Area 51,Black Onyx,All-wheel Drive,Gasoline,8073,"3560 28th Street SE Grand Rapids, MI 49512",2023-05-11,https://www.cars.com,cars.com
130,USED,2022,FORD,MAVERICK,XLT,39995,Velocity Blue,Navy Pier,All-wheel Drive,Gasoline,2187,"12425 30 Mile Road Washington Twp, MI 48095",2023-05-11,https://www.cars.com,cars.com
131,USED,2022,FORD,MAVERICK,LARIAT,40495,Oxford White,Desert,All-wheel Drive,Gasoline,16079,"12425 30 Mile Road Washington Twp, MI 48095",2023-05-11,https://www.cars.com,cars.com
132,USED,2022,FORD,MAVERICK,XLT,29999,Blue,Navy Pier,All-wheel Drive,Gasoline,59745,"114 Charlestown Road Claremont, NH 03743",2023-05-11,https://www.cars.com,cars.com
133,USED,2022,FORD,MAVERICK,XLT,36999,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,6867,"1200 S Congress Ave West Palm Beach, FL 33406",2023-05-11,https://www.cars.com,cars.com
134,USED,2023,FORD,MAVERICK,LARIAT,45990,Shadow Black,Desert,All-wheel Drive,Gasoline,24,"2903 South Scatterfield Road Anderson, IN 46013",2023-05-11,https://www.cars.com,cars.com
135,USED,2023,FORD,MAVERICK,LARIAT,44949,White,–,All-wheel Drive,Gasoline,9,"2903 South Scatterfield Road Anderson, IN 46013",2023-05-11,https://www.cars.com,cars.com
136,USED,2022,FORD,MAVERICK,XLT,34999,Cactus,Navy Pier,Front-wheel Drive,Gasoline,5115,"1220 N Military Trl West Palm Beach, FL 33409",2023-05-11,https://www.cars.com,cars.com
137,USED,2022,FORD,MAVERICK,XLT,29999,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,16721,"1220 N Military Trl West Palm Beach, FL 33409",2023-05-11,https://www.cars.com,cars.com
138,USED,2022,FORD,MAVERICK,XL,31999,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,10786,"6975 Highland Road Waterford, MI 48327",2023-05-11,https://www.cars.com,cars.com
139,USED,2022,FORD,MAVERICK,LARIAT,31495,Silver,Brown,All-wheel Drive,Gasoline,9365,"559 Mountain View Rd Williston, VT 05495",2023-05-11,https://www.cars.com,cars.com
140,USED,2022,FORD,MAVERICK,LARIAT,41778,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,11241,"880 US-31 Greenwood, IN 46143",2023-05-11,https://www.cars.com,cars.com
