,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
0,USED,FORD,MAVERICK,FOR,SALE,,,,,,,,2023-05-09
1,USED,FORD,MAVERICK,FOR,SALE,,,,,,,,2023-05-09
2,USED,FORD,MAVERICK,FOR,SALE,,,,,,,,2023-05-09
3,USED,FORD,MAVERICK,FOR,SALE,,,,,,,,2023-05-09
4,USED,FORD,MAVERICK,FOR,SALE,,,,,,,,2023-05-09
