,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
654,USED,FORD,MAVERICK,FOR,SALE,,,,,,,,2023-05-09
655,USED,FORD,MAVERICK,FOR,SALE,,,,,,,,2023-05-09
656,USED,FORD,MAVERICK,FOR,SALE,,,,,,,,2023-05-09
